A	B	C	D	E
4 	 pm:cp_UTB_4_15 	 pm:cp_Cap_04_1 	 42.112997 	 10.039968
2 	 pm:cp_UTB_2_8 	 pm:cp_Can_02_3 	 32.772695 	 8.546076
3 	 pm:cp_UTB_3_13 	 pm:cp_Cap_03_1 	 118.389153 	 29.055615
4 	 pm:cp_UTB_4_7 	 pm:cp_Can_04_1 	 70.368933 	 17.714457
2 	 pm:cp_UTB_2_1 	 pm:cp_Can_02_1 	 51.626444 	 8.904998
4 	 pm:cp_UTB_4_16 	 pm:cp_Cap_04_3 	 88.001105 	 29.897213
1 	 pm:cp_UTB_1_7 	 pm:cp_Can_01_1 	 91.029548 	 15.072513
1 	 pm:cp_UTB_1_15 	 pm:cp_Cap_01_1 	 98.573912 	 33.288986
3 	 pm:cp_UTB_3_7 	 pm:cp_Can_03_1 	 80.374663 	 31.339389
3 	 pm:cp_UTB_3_15 	 pm:cp_Cap_03_1 	 83.116452 	 29.574615
3 	 pm:cp_UTB_3_8 	 pm:cp_Can_03_3 	 89.915915 	 25.569389
1 	 pm:cp_UTB_1_1 	 pm:cp_Can_01_1 	 22.550902 	 1.503000
1 	 pm:cp_UTB_1_8 	 pm:cp_Can_01_3 	 131.344728 	 8.739077
1 	 pm:cp_UTB_1_16 	 pm:cp_Cap_01_3 	 128.689071 	 39.994988
2 	 pm:cp_UTB_2_2 	 pm:cp_Can_02_3 	 28.383047 	 6.593078
2 	 pm:cp_UTB_2_15 	 pm:cp_Cap_02_1 	 125.031675 	 10.396968
4 	 pm:cp_UTB_4_9 	 pm:cp_Cap_04_1 	 51.304359 	 5.900968
2 	 pm:cp_UTB_2_16 	 pm:cp_Cap_02_3 	 130.698475 	 15.185456
1 	 pm:cp_UTB_1_4 	 pm:cp_Can_01_3 	 50.409450 	 6.746079
3 	 pm:cp_UTB_3_16 	 pm:cp_Cap_03_3 	 126.578106 	 39.989379
4 	 pm:cp_UTB_4_2 	 pm:cp_Can_04_3 	 64.757683 	 9.941458
1 	 pm:cp_UTB_1_11 	 pm:cp_Cap_01_1 	 61.845459 	 3.611969
4 	 pm:cp_UTB_4_1 	 pm:cp_Can_04_1 	 81.731274 	 14.913457
4 	 pm:cp_UTB_4_10 	 pm:cp_Cap_04_3 	 85.478087 	 27.551213
2 	 pm:cp_UTB_2_9 	 pm:cp_Cap_02_1 	 58.572751 	 6.870968
3 	 pm:cp_UTB_3_1 	 pm:cp_Can_03_1 	 64.595149 	 22.539389
2 	 pm:cp_UTB_2_10 	 pm:cp_Cap_02_3 	 69.334578 	 11.785456
2 	 pm:cp_UTB_2_7 	 pm:cp_Can_02_1 	 95.872145 	 27.871196
1 	 pm:cp_UTB_1_10 	 pm:cp_Cap_01_3 	 110.271026 	 6.707968
3 	 pm:cp_UTB_3_2 	 pm:cp_Can_03_3 	 95.179871 	 24.021389
4 	 pm:cp_UTB_4_11 	 pm:cp_Cap_04_1 	 31.890005 	 6.431968
4 	 pm:cp_UTB_4_4 	 pm:cp_Can_04_3 	 38.151666 	 9.790458
1 	 pm:cp_UTB_1_2 	 pm:cp_Can_01_3 	 28.399448 	 6.687079
1 	 pm:cp_UTB_1_5 	 pm:cp_Can_01_1 	 32.129887 	 7.786513
4 	 pm:cp_UTB_4_3 	 pm:cp_Can_04_1 	 44.471579 	 15.094457
2 	 pm:cp_UTB_2_4 	 pm:cp_Can_02_3 	 26.641334 	 6.701076
3 	 pm:cp_UTB_3_9 	 pm:cp_Cap_03_1 	 112.904218 	 26.504615
2 	 pm:cp_UTB_2_11 	 pm:cp_Cap_02_1 	 26.935762 	 7.238968
3 	 pm:cp_UTB_3_10 	 pm:cp_Cap_03_3 	 122.670855 	 37.276379
1 	 pm:cp_UTB_1_9 	 pm:cp_Cap_01_1 	 54.152056 	 4.015969
3 	 pm:cp_UTB_3_3 	 pm:cp_Can_03_1 	 54.791671 	 22.681389
4 	 pm:cp_UTB_4_12 	 pm:cp_Cap_04_3 	 88.772559 	 27.742213
3 	 pm:cp_UTB_3_4 	 pm:cp_Can_03_3 	 52.721011 	 23.967389
3 	 pm:cp_UTB_3_11 	 pm:cp_Cap_03_1 	 53.978420 	 27.092615
1 	 pm:cp_UTB_1_12 	 pm:cp_Cap_01_3 	 82.151641 	 6.841968
2 	 pm:cp_UTB_2_12 	 pm:cp_Cap_02_3 	 76.088262 	 11.995456
3 	 pm:cp_UTB_3_12 	 pm:cp_Cap_03_3 	 95.913409 	 37.405379
4 	 pm:cp_UTB_4_13 	 pm:cp_Cap_04_1 	 35.414392 	 9.913968
4 	 pm:cp_UTB_4_5 	 pm:cp_Can_04_1 	 43.203988 	 17.417457
4 	 pm:cp_UTB_4_6 	 pm:cp_Can_04_3 	 45.007270 	 7.582458
2 	 pm:cp_UTB_2_3 	 pm:cp_Can_02_1 	 131.519299 	 22.129198
2 	 pm:cp_UTB_2_13 	 pm:cp_Cap_02_1 	 24.260692 	 9.973968
2 	 pm:cp_UTB_2_5 	 pm:cp_Can_02_1 	 40.631290 	 9.174000
2 	 pm:cp_UTB_2_14 	 pm:cp_Cap_02_3 	 36.073980 	 15.579456
1 	 pm:cp_UTB_1_3 	 pm:cp_Can_01_1 	 57.437837 	 2.113000
1 	 pm:cp_UTB_1_13 	 pm:cp_Cap_01_1 	 73.672437 	 32.948987
2 	 pm:cp_UTB_2_6 	 pm:cp_Can_02_3 	 68.104040 	 7.877078
3 	 pm:cp_UTB_3_14 	 pm:cp_Cap_03_3 	 52.142858 	 39.978379
4 	 pm:cp_UTB_4_14 	 pm:cp_Cap_04_3 	 96.187549 	 29.576213
1 	 pm:cp_UTB_1_6 	 pm:cp_Can_01_3 	 94.510478 	 8.055077
3 	 pm:cp_UTB_3_5 	 pm:cp_Can_03_1 	 76.295402 	 31.445389
1 	 pm:cp_UTB_1_14 	 pm:cp_Cap_01_3 	 100.866736 	 7.987889
4 	 pm:cp_UTB_4_8 	 pm:cp_Can_04_3 	 32.065041 	 7.402458
4 	 pm:cp_UTB_4_15 	 pm:cp_Cap_04_1 	 31.978645 	 10.039968
1 	 pm:cp_UTB_1_8 	 pm:cp_Can_01_3 	 35.452158 	 8.739077
3 	 pm:cp_UTB_3_6 	 pm:cp_Can_03_3 	 125.303297 	 25.660389
4 	 pm:cp_UTB_4_7 	 pm:cp_Can_04_1 	 60.265984 	 17.714457
3 	 pm:cp_UTB_3_13 	 pm:cp_Cap_03_1 	 129.089823 	 29.055615
2 	 pm:cp_UTB_2_16 	 pm:cp_Cap_02_3 	 37.316004 	 15.185456
2 	 pm:cp_UTB_2_1 	 pm:cp_Can_02_1 	 49.610269 	 8.904998
2 	 pm:cp_UTB_2_15 	 pm:cp_Cap_02_1 	 41.126614 	 10.396968
2 	 pm:cp_UTB_2_8 	 pm:cp_Can_02_3 	 57.122784 	 8.546076
4 	 pm:cp_UTB_4_16 	 pm:cp_Cap_04_3 	 82.877233 	 29.897213
1 	 pm:cp_UTB_1_15 	 pm:cp_Cap_01_1 	 80.266262 	 33.288986
3 	 pm:cp_UTB_3_8 	 pm:cp_Can_03_3 	 52.958520 	 25.569389
3 	 pm:cp_UTB_3_16 	 pm:cp_Cap_03_3 	 63.350492 	 39.989379
1 	 pm:cp_UTB_1_7 	 pm:cp_Can_01_1 	 106.079883 	 15.072513
3 	 pm:cp_UTB_3_7 	 pm:cp_Can_03_1 	 88.241930 	 31.339389
1 	 pm:cp_UTB_1_16 	 pm:cp_Cap_01_3 	 98.392176 	 39.994988
3 	 pm:cp_UTB_3_15 	 pm:cp_Cap_03_1 	 88.616304 	 29.574615
4 	 pm:cp_UTB_4_9 	 pm:cp_Cap_04_1 	 25.388516 	 5.900968
4 	 pm:cp_UTB_4_2 	 pm:cp_Can_04_3 	 34.327843 	 9.941458
4 	 pm:cp_UTB_4_1 	 pm:cp_Can_04_1 	 44.350965 	 14.913457
4 	 pm:cp_UTB_4_10 	 pm:cp_Cap_04_3 	 55.684818 	 27.551213
1 	 pm:cp_UTB_1_11 	 pm:cp_Cap_01_1 	 49.977675 	 3.611969
2 	 pm:cp_UTB_2_10 	 pm:cp_Cap_02_3 	 30.652278 	 11.785456
2 	 pm:cp_UTB_2_2 	 pm:cp_Can_02_3 	 47.169135 	 6.593078
2 	 pm:cp_UTB_2_9 	 pm:cp_Cap_02_1 	 43.294464 	 6.870968
1 	 pm:cp_UTB_1_1 	 pm:cp_Can_01_1 	 63.722386 	 1.503000
3 	 pm:cp_UTB_3_1 	 pm:cp_Can_03_1 	 45.232023 	 22.539389
1 	 pm:cp_UTB_1_4 	 pm:cp_Can_01_3 	 76.724548 	 6.746079
3 	 pm:cp_UTB_3_2 	 pm:cp_Can_03_3 	 57.265452 	 24.021389
3 	 pm:cp_UTB_3_9 	 pm:cp_Cap_03_1 	 87.067495 	 26.504615
1 	 pm:cp_UTB_1_10 	 pm:cp_Cap_01_3 	 108.209937 	 6.707968
2 	 pm:cp_UTB_2_7 	 pm:cp_Can_02_1 	 108.847509 	 27.871196
4 	 pm:cp_UTB_4_11 	 pm:cp_Cap_04_1 	 27.934111 	 6.431968
3 	 pm:cp_UTB_3_10 	 pm:cp_Cap_03_3 	 99.120829 	 37.276379
1 	 pm:cp_UTB_1_2 	 pm:cp_Can_01_3 	 27.796631 	 6.687079
4 	 pm:cp_UTB_4_3 	 pm:cp_Can_04_1 	 38.530939 	 15.094457
4 	 pm:cp_UTB_4_4 	 pm:cp_Can_04_3 	 39.151666 	 9.790458
2 	 pm:cp_UTB_2_4 	 pm:cp_Can_02_3 	 26.737885 	 6.701076
4 	 pm:cp_UTB_4_12 	 pm:cp_Cap_04_3 	 49.175226 	 27.742213
1 	 pm:cp_UTB_1_9 	 pm:cp_Cap_01_1 	 53.039232 	 4.015969
2 	 pm:cp_UTB_2_12 	 pm:cp_Cap_02_3 	 33.132720 	 11.995456
2 	 pm:cp_UTB_2_11 	 pm:cp_Cap_02_1 	 39.109948 	 7.238968
2 	 pm:cp_UTB_2_3 	 pm:cp_Can_02_1 	 55.047864 	 22.129198
1 	 pm:cp_UTB_1_5 	 pm:cp_Can_01_1 	 72.640649 	 7.786513
3 	 pm:cp_UTB_3_3 	 pm:cp_Can_03_1 	 57.616808 	 22.681389
1 	 pm:cp_UTB_1_12 	 pm:cp_Cap_01_3 	 86.239100 	 6.841968
3 	 pm:cp_UTB_3_4 	 pm:cp_Can_03_3 	 76.807959 	 23.967389
3 	 pm:cp_UTB_3_11 	 pm:cp_Cap_03_1 	 80.961442 	 27.092615
3 	 pm:cp_UTB_3_12 	 pm:cp_Cap_03_3 	 91.070195 	 37.405379
4 	 pm:cp_UTB_4_13 	 pm:cp_Cap_04_1 	 30.426949 	 9.913968
4 	 pm:cp_UTB_4_5 	 pm:cp_Can_04_1 	 45.886683 	 17.417457
4 	 pm:cp_UTB_4_6 	 pm:cp_Can_04_3 	 56.420807 	 7.582458
1 	 pm:cp_UTB_1_3 	 pm:cp_Can_01_1 	 48.707873 	 2.113000
1 	 pm:cp_UTB_1_13 	 pm:cp_Cap_01_1 	 52.958040 	 32.948987
2 	 pm:cp_UTB_2_14 	 pm:cp_Cap_02_3 	 33.375460 	 15.579456
4 	 pm:cp_UTB_4_14 	 pm:cp_Cap_04_3 	 76.759531 	 29.576213
3 	 pm:cp_UTB_3_6 	 pm:cp_Can_03_3 	 55.742199 	 25.660389
2 	 pm:cp_UTB_2_6 	 pm:cp_Can_02_3 	 83.345815 	 7.877078
2 	 pm:cp_UTB_2_5 	 pm:cp_Can_02_1 	 87.152052 	 9.174000
2 	 pm:cp_UTB_2_13 	 pm:cp_Cap_02_1 	 80.223630 	 9.973968
3 	 pm:cp_UTB_3_5 	 pm:cp_Can_03_1 	 85.703845 	 31.445389
3 	 pm:cp_UTB_3_14 	 pm:cp_Cap_03_3 	 96.397488 	 39.978379
1 	 pm:cp_UTB_1_6 	 pm:cp_Can_01_3 	 127.098838 	 8.055077
4 	 pm:cp_UTB_4_8 	 pm:cp_Can_04_3 	 37.800418 	 7.402458
1 	 pm:cp_UTB_1_14 	 pm:cp_Cap_01_3 	 127.387888 	 7.987889
3 	 pm:cp_UTB_3_13 	 pm:cp_Cap_03_1 	 118.080206 	 29.055615
4 	 pm:cp_UTB_4_7 	 pm:cp_Can_04_1 	 65.070736 	 17.714457
2 	 pm:cp_UTB_2_1 	 pm:cp_Can_02_1 	 46.995201 	 8.904998
2 	 pm:cp_UTB_2_8 	 pm:cp_Can_02_3 	 52.348061 	 8.546076
1 	 pm:cp_UTB_1_15 	 pm:cp_Cap_01_1 	 63.254778 	 33.288986
4 	 pm:cp_UTB_4_15 	 pm:cp_Cap_04_1 	 72.894592 	 10.039968
1 	 pm:cp_UTB_1_8 	 pm:cp_Can_01_3 	 65.263923 	 8.739077
2 	 pm:cp_UTB_2_15 	 pm:cp_Cap_02_1 	 55.516341 	 10.396968
3 	 pm:cp_UTB_3_15 	 pm:cp_Cap_03_1 	 51.963415 	 29.574615
4 	 pm:cp_UTB_4_16 	 pm:cp_Cap_04_3 	 94.131969 	 29.897213
2 	 pm:cp_UTB_2_16 	 pm:cp_Cap_02_3 	 65.154092 	 15.185456
3 	 pm:cp_UTB_3_7 	 pm:cp_Can_03_1 	 69.821407 	 31.339389
1 	 pm:cp_UTB_1_7 	 pm:cp_Can_01_1 	 92.128321 	 15.072513
3 	 pm:cp_UTB_3_16 	 pm:cp_Cap_03_3 	 80.678679 	 39.989379
3 	 pm:cp_UTB_3_8 	 pm:cp_Can_03_3 	 81.053861 	 25.569389
1 	 pm:cp_UTB_1_16 	 pm:cp_Cap_01_3 	 102.848351 	 39.994988
4 	 pm:cp_UTB_4_9 	 pm:cp_Cap_04_1 	 24.391834 	 5.900968
4 	 pm:cp_UTB_4_10 	 pm:cp_Cap_04_3 	 53.443716 	 27.551213
4 	 pm:cp_UTB_4_2 	 pm:cp_Can_04_3 	 55.266620 	 9.941458
2 	 pm:cp_UTB_2_9 	 pm:cp_Cap_02_1 	 33.293360 	 6.870968
2 	 pm:cp_UTB_2_10 	 pm:cp_Cap_02_3 	 33.955142 	 11.785456
1 	 pm:cp_UTB_1_11 	 pm:cp_Cap_01_1 	 55.301972 	 3.611969
4 	 pm:cp_UTB_4_1 	 pm:cp_Can_04_1 	 71.955638 	 14.913457
1 	 pm:cp_UTB_1_1 	 pm:cp_Can_01_1 	 69.314463 	 1.503000
3 	 pm:cp_UTB_3_2 	 pm:cp_Can_03_3 	 40.710202 	 24.021389
3 	 pm:cp_UTB_3_1 	 pm:cp_Can_03_1 	 67.835716 	 22.539389
2 	 pm:cp_UTB_2_2 	 pm:cp_Can_02_3 	 107.190660 	 6.593078
1 	 pm:cp_UTB_1_10 	 pm:cp_Cap_01_3 	 111.920113 	 6.707968
3 	 pm:cp_UTB_3_9 	 pm:cp_Cap_03_1 	 94.309976 	 26.504615
1 	 pm:cp_UTB_1_9 	 pm:cp_Cap_01_1 	 22.133659 	 4.015969
2 	 pm:cp_UTB_2_7 	 pm:cp_Can_02_1 	 121.509047 	 27.871196
4 	 pm:cp_UTB_4_3 	 pm:cp_Can_04_1 	 36.477195 	 15.094457
4 	 pm:cp_UTB_4_4 	 pm:cp_Can_04_3 	 41.728989 	 9.790458
1 	 pm:cp_UTB_1_4 	 pm:cp_Can_01_3 	 140.146340 	 6.746079
3 	 pm:cp_UTB_3_10 	 pm:cp_Cap_03_3 	 114.336713 	 37.276379
2 	 pm:cp_UTB_2_11 	 pm:cp_Cap_02_1 	 31.971358 	 7.238968
4 	 pm:cp_UTB_4_11 	 pm:cp_Cap_04_1 	 70.088754 	 6.431968
1 	 pm:cp_UTB_1_5 	 pm:cp_Can_01_1 	 60.623520 	 7.786513
4 	 pm:cp_UTB_4_12 	 pm:cp_Cap_04_3 	 81.485067 	 27.742213
2 	 pm:cp_UTB_2_12 	 pm:cp_Cap_02_3 	 60.786430 	 11.995456
3 	 pm:cp_UTB_3_3 	 pm:cp_Can_03_1 	 65.095761 	 22.681389
1 	 pm:cp_UTB_1_2 	 pm:cp_Can_01_3 	 91.268628 	 6.687079
1 	 pm:cp_UTB_1_12 	 pm:cp_Cap_01_3 	 81.056537 	 6.841968
2 	 pm:cp_UTB_2_4 	 pm:cp_Can_02_3 	 82.642938 	 6.701076
3 	 pm:cp_UTB_3_11 	 pm:cp_Cap_03_1 	 68.163470 	 27.092615
3 	 pm:cp_UTB_3_4 	 pm:cp_Can_03_3 	 77.053862 	 23.967389
2 	 pm:cp_UTB_2_3 	 pm:cp_Can_02_1 	 97.909807 	 22.129198
4 	 pm:cp_UTB_4_6 	 pm:cp_Can_04_3 	 30.978582 	 7.582458
4 	 pm:cp_UTB_4_5 	 pm:cp_Can_04_1 	 48.890218 	 17.417457
4 	 pm:cp_UTB_4_13 	 pm:cp_Cap_04_1 	 49.184776 	 9.913968
3 	 pm:cp_UTB_3_12 	 pm:cp_Cap_03_3 	 123.152430 	 37.405379
1 	 pm:cp_UTB_1_13 	 pm:cp_Cap_01_1 	 56.228139 	 32.948987
1 	 pm:cp_UTB_1_3 	 pm:cp_Can_01_1 	 61.372839 	 2.113000
2 	 pm:cp_UTB_2_13 	 pm:cp_Cap_02_1 	 49.247538 	 9.973968
2 	 pm:cp_UTB_2_6 	 pm:cp_Can_02_3 	 61.583119 	 7.877078
2 	 pm:cp_UTB_2_5 	 pm:cp_Can_02_1 	 76.860298 	 9.174000
3 	 pm:cp_UTB_3_6 	 pm:cp_Can_03_3 	 69.505977 	 25.660389
4 	 pm:cp_UTB_4_14 	 pm:cp_Cap_04_3 	 109.655135 	 29.576213
1 	 pm:cp_UTB_1_6 	 pm:cp_Can_01_3 	 102.986017 	 8.055077
1 	 pm:cp_UTB_1_14 	 pm:cp_Cap_01_3 	 96.323006 	 7.987889
3 	 pm:cp_UTB_3_5 	 pm:cp_Can_03_1 	 86.849754 	 31.445389
2 	 pm:cp_UTB_2_14 	 pm:cp_Cap_02_3 	 93.306588 	 15.579456
3 	 pm:cp_UTB_3_14 	 pm:cp_Cap_03_3 	 92.873015 	 39.978379
4 	 pm:cp_UTB_4_15 	 pm:cp_Cap_04_1 	 50.905063 	 10.039968
4 	 pm:cp_UTB_4_8 	 pm:cp_Can_04_3 	 52.414902 	 7.402458
3 	 pm:cp_UTB_3_13 	 pm:cp_Cap_03_1 	 119.177930 	 29.055615
4 	 pm:cp_UTB_4_7 	 pm:cp_Can_04_1 	 69.875273 	 17.714457
2 	 pm:cp_UTB_2_1 	 pm:cp_Can_02_1 	 52.325068 	 8.904998
2 	 pm:cp_UTB_2_15 	 pm:cp_Cap_02_1 	 50.872341 	 10.396968
1 	 pm:cp_UTB_1_15 	 pm:cp_Cap_01_1 	 75.190034 	 33.288986
4 	 pm:cp_UTB_4_16 	 pm:cp_Cap_04_3 	 85.583072 	 29.897213
3 	 pm:cp_UTB_3_8 	 pm:cp_Can_03_3 	 60.028957 	 25.569389
2 	 pm:cp_UTB_2_16 	 pm:cp_Cap_02_3 	 72.179552 	 15.185456
2 	 pm:cp_UTB_2_8 	 pm:cp_Can_02_3 	 83.296115 	 8.546076
3 	 pm:cp_UTB_3_7 	 pm:cp_Can_03_1 	 73.941758 	 31.339389
1 	 pm:cp_UTB_1_7 	 pm:cp_Can_01_1 	 103.004240 	 15.072513
4 	 pm:cp_UTB_4_9 	 pm:cp_Cap_04_1 	 33.388527 	 5.900968
1 	 pm:cp_UTB_1_8 	 pm:cp_Can_01_3 	 138.481353 	 8.739077
3 	 pm:cp_UTB_3_15 	 pm:cp_Cap_03_1 	 112.611874 	 29.574615
4 	 pm:cp_UTB_4_1 	 pm:cp_Can_04_1 	 48.586289 	 14.913457
4 	 pm:cp_UTB_4_2 	 pm:cp_Can_04_3 	 51.502702 	 9.941458
1 	 pm:cp_UTB_1_11 	 pm:cp_Cap_01_1 	 49.700601 	 3.611969
2 	 pm:cp_UTB_2_9 	 pm:cp_Cap_02_1 	 32.043390 	 6.870968
3 	 pm:cp_UTB_3_16 	 pm:cp_Cap_03_3 	 128.816880 	 39.989379
1 	 pm:cp_UTB_1_1 	 pm:cp_Can_01_1 	 71.308550 	 1.503000
3 	 pm:cp_UTB_3_1 	 pm:cp_Can_03_1 	 52.197693 	 22.539389
4 	 pm:cp_UTB_4_10 	 pm:cp_Cap_04_3 	 86.539469 	 27.551213
3 	 pm:cp_UTB_3_9 	 pm:cp_Cap_03_1 	 56.479571 	 26.504615
2 	 pm:cp_UTB_2_2 	 pm:cp_Can_02_3 	 77.815291 	 6.593078
1 	 pm:cp_UTB_1_10 	 pm:cp_Cap_01_3 	 77.894175 	 6.707968
1 	 pm:cp_UTB_1_16 	 pm:cp_Cap_01_3 	 199.952292 	 39.994988
2 	 pm:cp_UTB_2_10 	 pm:cp_Cap_02_3 	 86.134834 	 11.785456
3 	 pm:cp_UTB_3_2 	 pm:cp_Can_03_3 	 76.364267 	 24.021389
3 	 pm:cp_UTB_3_10 	 pm:cp_Cap_03_3 	 85.714114 	 37.276379
1 	 pm:cp_UTB_1_4 	 pm:cp_Can_01_3 	 116.768135 	 6.746079
2 	 pm:cp_UTB_2_7 	 pm:cp_Can_02_1 	 116.118139 	 27.871196
4 	 pm:cp_UTB_4_11 	 pm:cp_Cap_04_1 	 31.051867 	 6.431968
1 	 pm:cp_UTB_1_9 	 pm:cp_Cap_01_1 	 23.333932 	 4.015969
4 	 pm:cp_UTB_4_4 	 pm:cp_Can_04_3 	 38.151667 	 9.790458
4 	 pm:cp_UTB_4_3 	 pm:cp_Can_04_1 	 38.367752 	 15.094457
1 	 pm:cp_UTB_1_2 	 pm:cp_Can_01_3 	 30.415574 	 6.687079
1 	 pm:cp_UTB_1_5 	 pm:cp_Can_01_1 	 47.969035 	 7.786513
4 	 pm:cp_UTB_4_12 	 pm:cp_Cap_04_3 	 65.933862 	 27.742213
2 	 pm:cp_UTB_2_12 	 pm:cp_Cap_02_3 	 40.012158 	 11.995456
1 	 pm:cp_UTB_1_12 	 pm:cp_Cap_01_3 	 52.823085 	 6.841968
3 	 pm:cp_UTB_3_3 	 pm:cp_Can_03_1 	 52.373935 	 22.681389
2 	 pm:cp_UTB_2_11 	 pm:cp_Cap_02_1 	 60.705839 	 7.238968
2 	 pm:cp_UTB_2_4 	 pm:cp_Can_02_3 	 74.366642 	 6.701076
2 	 pm:cp_UTB_2_3 	 pm:cp_Can_02_1 	 103.347381 	 22.129198
3 	 pm:cp_UTB_3_4 	 pm:cp_Can_03_3 	 83.863826 	 23.967389
3 	 pm:cp_UTB_3_11 	 pm:cp_Cap_03_1 	 98.438418 	 27.092615
1 	 pm:cp_UTB_1_6 	 pm:cp_Can_01_3 	 24.682391 	 8.055077
4 	 pm:cp_UTB_4_6 	 pm:cp_Can_04_3 	 39.641641 	 7.582458
4 	 pm:cp_UTB_4_5 	 pm:cp_Can_04_1 	 42.291046 	 17.417457
3 	 pm:cp_UTB_3_12 	 pm:cp_Cap_03_3 	 111.477145 	 37.405379
2 	 pm:cp_UTB_2_6 	 pm:cp_Can_02_3 	 29.254493 	 7.877078
4 	 pm:cp_UTB_4_13 	 pm:cp_Cap_04_1 	 53.722459 	 9.913968
1 	 pm:cp_UTB_1_3 	 pm:cp_Can_01_1 	 54.121473 	 2.113000
2 	 pm:cp_UTB_2_5 	 pm:cp_Can_02_1 	 50.625373 	 9.174000
1 	 pm:cp_UTB_1_13 	 pm:cp_Cap_01_1 	 61.733285 	 32.948987
4 	 pm:cp_UTB_4_14 	 pm:cp_Cap_04_3 	 87.743002 	 29.576213
3 	 pm:cp_UTB_3_6 	 pm:cp_Can_03_3 	 69.691733 	 25.660389
2 	 pm:cp_UTB_2_13 	 pm:cp_Cap_02_1 	 86.745687 	 9.973968
3 	 pm:cp_UTB_3_5 	 pm:cp_Can_03_1 	 89.896449 	 31.445389
1 	 pm:cp_UTB_1_14 	 pm:cp_Cap_01_3 	 102.617218 	 7.987889
3 	 pm:cp_UTB_3_13 	 pm:cp_Cap_03_1 	 91.920493 	 29.055615
2 	 pm:cp_UTB_2_14 	 pm:cp_Cap_02_3 	 102.437973 	 15.579456
4 	 pm:cp_UTB_4_15 	 pm:cp_Cap_04_1 	 29.889536 	 10.039968
4 	 pm:cp_UTB_4_8 	 pm:cp_Can_04_3 	 35.884326 	 7.402458
3 	 pm:cp_UTB_3_14 	 pm:cp_Cap_03_3 	 112.598133 	 39.978379
1 	 pm:cp_UTB_1_8 	 pm:cp_Can_01_3 	 54.877602 	 8.739077
4 	 pm:cp_UTB_4_7 	 pm:cp_Can_04_1 	 70.197744 	 17.714457
2 	 pm:cp_UTB_2_8 	 pm:cp_Can_02_3 	 54.085920 	 8.546076
2 	 pm:cp_UTB_2_15 	 pm:cp_Cap_02_1 	 53.796495 	 10.396968
4 	 pm:cp_UTB_4_16 	 pm:cp_Cap_04_3 	 86.451729 	 29.897213
1 	 pm:cp_UTB_1_15 	 pm:cp_Cap_01_1 	 78.763196 	 33.288986
2 	 pm:cp_UTB_2_16 	 pm:cp_Cap_02_3 	 66.932402 	 15.185456
3 	 pm:cp_UTB_3_8 	 pm:cp_Can_03_3 	 69.294425 	 25.569389
1 	 pm:cp_UTB_1_7 	 pm:cp_Can_01_1 	 100.104807 	 15.072513
2 	 pm:cp_UTB_2_1 	 pm:cp_Can_02_1 	 91.748871 	 8.904998
1 	 pm:cp_UTB_1_16 	 pm:cp_Cap_01_3 	 103.751649 	 39.994988
3 	 pm:cp_UTB_3_7 	 pm:cp_Can_03_1 	 95.186728 	 31.339389
3 	 pm:cp_UTB_3_15 	 pm:cp_Cap_03_1 	 84.962077 	 29.574615
4 	 pm:cp_UTB_4_9 	 pm:cp_Cap_04_1 	 20.437646 	 5.900968
3 	 pm:cp_UTB_3_16 	 pm:cp_Cap_03_3 	 100.976267 	 39.989379
2 	 pm:cp_UTB_2_2 	 pm:cp_Can_02_3 	 33.615608 	 6.593078
4 	 pm:cp_UTB_4_10 	 pm:cp_Cap_04_3 	 55.982914 	 27.551213
4 	 pm:cp_UTB_4_2 	 pm:cp_Can_04_3 	 59.364171 	 9.941458
2 	 pm:cp_UTB_2_9 	 pm:cp_Cap_02_1 	 29.868310 	 6.870968
1 	 pm:cp_UTB_1_11 	 pm:cp_Cap_01_1 	 50.788214 	 3.611969
1 	 pm:cp_UTB_1_4 	 pm:cp_Can_01_3 	 57.105025 	 6.746079
4 	 pm:cp_UTB_4_1 	 pm:cp_Can_04_1 	 69.875747 	 14.913457
3 	 pm:cp_UTB_3_2 	 pm:cp_Can_03_3 	 35.418463 	 24.021389
3 	 pm:cp_UTB_3_1 	 pm:cp_Can_03_1 	 71.899471 	 22.539389
1 	 pm:cp_UTB_1_10 	 pm:cp_Cap_01_3 	 81.578084 	 6.707968
1 	 pm:cp_UTB_1_1 	 pm:cp_Can_01_1 	 103.216811 	 1.503000
2 	 pm:cp_UTB_2_10 	 pm:cp_Cap_02_3 	 86.762300 	 11.785456
2 	 pm:cp_UTB_2_7 	 pm:cp_Can_02_1 	 111.812872 	 27.871196
4 	 pm:cp_UTB_4_11 	 pm:cp_Cap_04_1 	 31.912179 	 6.431968
3 	 pm:cp_UTB_3_9 	 pm:cp_Cap_03_1 	 98.966547 	 26.504615
1 	 pm:cp_UTB_1_9 	 pm:cp_Cap_01_1 	 24.205978 	 4.015969
4 	 pm:cp_UTB_4_3 	 pm:cp_Can_04_1 	 39.397950 	 15.094457
4 	 pm:cp_UTB_4_4 	 pm:cp_Can_04_3 	 39.947987 	 9.790458
3 	 pm:cp_UTB_3_10 	 pm:cp_Cap_03_3 	 107.026328 	 37.276379
4 	 pm:cp_UTB_4_12 	 pm:cp_Cap_04_3 	 57.175246 	 27.742213
2 	 pm:cp_UTB_2_12 	 pm:cp_Cap_02_3 	 36.074060 	 11.995456
