pm:cp_UTB_4_5 	pm:cp_Can_04_1 	23.669885 	15.772433 	40.149462 	17417.456764
pm:cp_UTB_4_6 	pm:cp_Can_04_3 	30.807023 	9.736404 	40.640570 	7582.457693
pm:cp_UTB_4_13 	pm:cp_Cap_04_1 	26.222260 	7.890376 	44.804054 	9913.968000
pm:cp_UTB_2_6 	pm:cp_Can_02_3 	26.800133 	9.884745 	37.596307 	7877.078489
pm:cp_UTB_2_13 	pm:cp_Cap_02_1 	24.868079 	11.080947 	38.599026 	9973.968000
pm:cp_UTB_1_5 	pm:cp_Can_01_1 	54.275496 	8.286017 	62.638656 	7786.513206
pm:cp_UTB_4_14 	pm:cp_Cap_04_3 	54.733145 	30.155197 	85.615485 	29576.212828
pm:cp_UTB_3_6 	pm:cp_Can_03_3 	31.069082 	22.313440 	53.438236 	25660.388977
pm:cp_UTB_1_6 	pm:cp_Can_01_3 	81.308443 	9.989448 	93.375034 	8055.076920
pm:cp_UTB_2_5 	pm:cp_Can_02_1 	24.259551 	7.063137 	93.115546 	9174.000000
pm:cp_UTB_3_5 	pm:cp_Can_03_1 	35.458293 	50.575628 	86.062492 	31445.388974
pm:cp_UTB_1_14 	pm:cp_Cap_01_3 	101.029371 	6.744641 	108.316857 	7987.888737
pm:cp_UTB_3_14 	pm:cp_Cap_03_3 	58.207515 	33.128239 	92.085753 	39978.379426
pm:cp_UTB_1_13 	pm:cp_Cap_01_1 	55.564330 	78.282306 	133.940899 	32948.987052
pm:cp_UTB_3_13 	pm:cp_Cap_03_1 	78.946959 	31.905055 	111.573443 	29055.615388
pm:cp_UTB_4_8 	pm:cp_Can_04_3 	23.070877 	10.983645 	34.151665 	7402.457693
pm:cp_UTB_4_7 	pm:cp_Can_04_1 	23.759806 	17.351988 	46.818936 	17714.456764
pm:cp_UTB_4_15 	pm:cp_Cap_04_1 	47.990634 	9.225726 	57.907778 	10039.968000
pm:cp_UTB_2_8 	pm:cp_Can_02_3 	31.213658 	10.278274 	42.403360 	8546.076489
pm:cp_UTB_2_14 	pm:cp_Cap_02_3 	148.308419 	14.514150 	163.689689 	15579.455832
pm:cp_UTB_2_15 	pm:cp_Cap_02_1 	25.964635 	8.195065 	45.809700 	10396.968000
pm:cp_UTB_1_7 	pm:cp_Can_01_1 	60.237242 	13.671775 	73.986160 	15072.513206
pm:cp_UTB_4_16 	pm:cp_Cap_04_3 	54.608264 	30.336356 	85.671763 	29897.212828
pm:cp_UTB_3_8 	pm:cp_Can_03_3 	27.377536 	22.468313 	49.901563 	25569.388977
pm:cp_UTB_3_7 	pm:cp_Can_03_1 	28.195731 	49.003064 	77.227367 	31339.388980
pm:cp_UTB_1_8 	pm:cp_Can_01_3 	87.205671 	12.016730 	100.299544 	8739.076920
pm:cp_UTB_1_15 	pm:cp_Cap_01_1 	63.983856 	37.826488 	101.904606 	33288.986201
pm:cp_UTB_3_16 	pm:cp_Cap_03_3 	48.873100 	38.461539 	88.084639 	39989.379426
pm:cp_UTB_1_16 	pm:cp_Cap_01_3 	71.420334 	41.856555 	113.819734 	39994.988320
pm:cp_UTB_2_7 	pm:cp_Can_02_1 	87.857739 	26.135457 	114.786054 	27871.196368
pm:cp_UTB_3_15 	pm:cp_Cap_03_1 	61.564988 	27.001875 	101.288292 	29574.615388
pm:cp_UTB_2_16 	pm:cp_Cap_02_3 	97.986976 	14.282385 	113.136481 	15185.455832
pm:cp_UTB_4_9 	pm:cp_Cap_04_1 	13.881131 	6.330124 	20.902672 	5900.968000
pm:cp_UTB_1_2 	pm:cp_Can_01_3 	20.049163 	9.147453 	31.273759 	6687.078693
pm:cp_UTB_4_2 	pm:cp_Can_04_3 	30.485403 	11.124050 	41.706596 	9941.457693
pm:cp_UTB_4_1 	pm:cp_Can_04_1 	29.004366 	14.538403 	44.249912 	14913.456764
