A	B	C	D	E
2 	 pm:cp_UTB_2_10 	 pm:cp_Cap_02_3 	 39.515437 	 11.785456
3 	 pm:cp_UTB_3_1 	 pm:cp_Can_03_1 	 63.620556 	 22.539389
2 	 pm:cp_UTB_2_9 	 pm:cp_Cap_02_1 	 65.427892 	 6.870968
1 	 pm:cp_UTB_1_1 	 pm:cp_Can_01_1 	 91.186470 	 1.503000
1 	 pm:cp_UTB_1_10 	 pm:cp_Cap_01_3 	 88.521603 	 6.707968
3 	 pm:cp_UTB_3_10 	 pm:cp_Cap_03_3 	 86.096869 	 37.276379
3 	 pm:cp_UTB_3_2 	 pm:cp_Can_03_3 	 92.719995 	 24.021389
4 	 pm:cp_UTB_4_11 	 pm:cp_Cap_04_1 	 28.892574 	 6.431968
3 	 pm:cp_UTB_3_9 	 pm:cp_Cap_03_1 	 106.479187 	 26.504615
2 	 pm:cp_UTB_2_3 	 pm:cp_Can_02_1 	 127.619402 	 22.129198
1 	 pm:cp_UTB_1_8 	 pm:cp_Can_01_3 	 143.382800 	 8.739077
4 	 pm:cp_UTB_4_3 	 pm:cp_Can_04_1 	 42.238964 	 15.094457
4 	 pm:cp_UTB_4_4 	 pm:cp_Can_04_3 	 42.812216 	 9.790458
2 	 pm:cp_UTB_2_1 	 pm:cp_Can_02_1 	 31.201305 	 8.904998
2 	 pm:cp_UTB_2_4 	 pm:cp_Can_02_3 	 31.985251 	 6.701076
4 	 pm:cp_UTB_4_12 	 pm:cp_Cap_04_3 	 55.448905 	 27.742213
1 	 pm:cp_UTB_1_11 	 pm:cp_Cap_01_1 	 46.434123 	 3.611969
2 	 pm:cp_UTB_2_12 	 pm:cp_Cap_02_3 	 34.081478 	 11.995456
2 	 pm:cp_UTB_2_11 	 pm:cp_Cap_02_1 	 49.637075 	 7.238968
1 	 pm:cp_UTB_1_6 	 pm:cp_Can_01_3 	 71.825422 	 8.055077
1 	 pm:cp_UTB_1_3 	 pm:cp_Can_01_1 	 89.436119 	 2.113000
3 	 pm:cp_UTB_3_3 	 pm:cp_Can_03_1 	 73.589483 	 22.681389
3 	 pm:cp_UTB_3_4 	 pm:cp_Can_03_3 	 85.797606 	 23.967389
1 	 pm:cp_UTB_1_12 	 pm:cp_Cap_01_3 	 109.125563 	 6.841968
4 	 pm:cp_UTB_4_13 	 pm:cp_Cap_04_1 	 35.541730 	 9.913968
4 	 pm:cp_UTB_4_6 	 pm:cp_Can_04_3 	 50.944372 	 7.582458
3 	 pm:cp_UTB_3_12 	 pm:cp_Cap_03_3 	 123.135922 	 37.405379
4 	 pm:cp_UTB_4_14 	 pm:cp_Cap_04_3 	 63.559949 	 29.576213
1 	 pm:cp_UTB_1_5 	 pm:cp_Can_01_1 	 63.634715 	 7.786513
3 	 pm:cp_UTB_3_11 	 pm:cp_Cap_03_1 	 148.846903 	 27.092615
2 	 pm:cp_UTB_2_6 	 pm:cp_Can_02_3 	 57.746271 	 7.877078
4 	 pm:cp_UTB_4_5 	 pm:cp_Can_04_1 	 77.927251 	 17.417457
1 	 pm:cp_UTB_1_13 	 pm:cp_Cap_01_1 	 76.513454 	 32.948987
3 	 pm:cp_UTB_3_6 	 pm:cp_Can_03_3 	 68.671015 	 25.660389
3 	 pm:cp_UTB_3_5 	 pm:cp_Can_03_1 	 82.693202 	 31.445389
2 	 pm:cp_UTB_2_5 	 pm:cp_Can_02_1 	 103.719888 	 9.174000
1 	 pm:cp_UTB_1_4 	 pm:cp_Can_01_3 	 120.653872 	 6.746079
2 	 pm:cp_UTB_2_13 	 pm:cp_Cap_02_1 	 102.732070 	 9.973968
3 	 pm:cp_UTB_3_14 	 pm:cp_Cap_03_3 	 93.386845 	 39.978379
1 	 pm:cp_UTB_1_14 	 pm:cp_Cap_01_3 	 121.305906 	 7.987889
2 	 pm:cp_UTB_2_14 	 pm:cp_Cap_02_3 	 113.793711 	 15.579456
4 	 pm:cp_UTB_4_15 	 pm:cp_Cap_04_1 	 35.239186 	 10.039968
4 	 pm:cp_UTB_4_8 	 pm:cp_Can_04_3 	 36.151668 	 7.402458
3 	 pm:cp_UTB_3_13 	 pm:cp_Cap_03_1 	 108.738821 	 29.055615
4 	 pm:cp_UTB_4_7 	 pm:cp_Can_04_1 	 55.830431 	 17.714457
2 	 pm:cp_UTB_2_8 	 pm:cp_Can_02_3 	 39.373998 	 8.546076
1 	 pm:cp_UTB_1_2 	 pm:cp_Can_01_3 	 62.459442 	 6.687079
2 	 pm:cp_UTB_2_15 	 pm:cp_Cap_02_1 	 43.048485 	 10.396968
4 	 pm:cp_UTB_4_16 	 pm:cp_Cap_04_3 	 82.812748 	 29.897213
1 	 pm:cp_UTB_1_7 	 pm:cp_Can_01_1 	 82.752911 	 15.072513
3 	 pm:cp_UTB_3_8 	 pm:cp_Can_03_3 	 62.869034 	 25.569389
2 	 pm:cp_UTB_2_16 	 pm:cp_Cap_02_3 	 80.179552 	 15.185456
1 	 pm:cp_UTB_1_15 	 pm:cp_Cap_01_1 	 109.551922 	 33.288986
3 	 pm:cp_UTB_3_7 	 pm:cp_Can_03_1 	 90.222750 	 31.339389
4 	 pm:cp_UTB_4_9 	 pm:cp_Cap_04_1 	 27.397561 	 5.900968
2 	 pm:cp_UTB_2_7 	 pm:cp_Can_02_1 	 120.822382 	 27.871196
3 	 pm:cp_UTB_3_16 	 pm:cp_Cap_03_3 	 100.928846 	 39.989379
1 	 pm:cp_UTB_1_16 	 pm:cp_Cap_01_3 	 121.062280 	 39.994988
4 	 pm:cp_UTB_4_2 	 pm:cp_Can_04_3 	 44.118544 	 9.941458
3 	 pm:cp_UTB_3_15 	 pm:cp_Cap_03_1 	 120.705917 	 29.574615
4 	 pm:cp_UTB_4_10 	 pm:cp_Cap_04_3 	 54.779298 	 27.551213
4 	 pm:cp_UTB_4_1 	 pm:cp_Can_04_1 	 59.229844 	 14.913457
1 	 pm:cp_UTB_1_9 	 pm:cp_Cap_01_1 	 53.688055 	 4.015969
2 	 pm:cp_UTB_2_2 	 pm:cp_Can_02_3 	 45.405769 	 6.593078
2 	 pm:cp_UTB_2_9 	 pm:cp_Cap_02_1 	 52.246567 	 6.870968
3 	 pm:cp_UTB_3_1 	 pm:cp_Can_03_1 	 57.965656 	 22.539389
2 	 pm:cp_UTB_2_10 	 pm:cp_Cap_02_3 	 63.076776 	 11.785456
1 	 pm:cp_UTB_1_10 	 pm:cp_Cap_01_3 	 80.522724 	 6.707968
1 	 pm:cp_UTB_1_1 	 pm:cp_Can_01_1 	 106.986382 	 1.503000
3 	 pm:cp_UTB_3_2 	 pm:cp_Can_03_3 	 85.039746 	 24.021389
2 	 pm:cp_UTB_2_3 	 pm:cp_Can_02_1 	 112.539700 	 22.129198
4 	 pm:cp_UTB_4_11 	 pm:cp_Cap_04_1 	 30.296048 	 6.431968
3 	 pm:cp_UTB_3_10 	 pm:cp_Cap_03_3 	 107.290952 	 37.276379
1 	 pm:cp_UTB_1_11 	 pm:cp_Cap_01_1 	 25.732774 	 3.611969
4 	 pm:cp_UTB_4_3 	 pm:cp_Can_04_1 	 35.414368 	 15.094457
1 	 pm:cp_UTB_1_8 	 pm:cp_Can_01_3 	 139.804188 	 8.739077
4 	 pm:cp_UTB_4_4 	 pm:cp_Can_04_3 	 46.089830 	 9.790458
2 	 pm:cp_UTB_2_4 	 pm:cp_Can_02_3 	 31.174811 	 6.701076
4 	 pm:cp_UTB_4_12 	 pm:cp_Cap_04_3 	 51.791629 	 27.742213
2 	 pm:cp_UTB_2_1 	 pm:cp_Can_02_1 	 32.460781 	 8.904998
1 	 pm:cp_UTB_1_3 	 pm:cp_Can_01_1 	 43.118412 	 2.113000
3 	 pm:cp_UTB_3_9 	 pm:cp_Cap_03_1 	 131.600439 	 26.504615
1 	 pm:cp_UTB_1_6 	 pm:cp_Can_01_3 	 73.264010 	 8.055077
2 	 pm:cp_UTB_2_12 	 pm:cp_Cap_02_3 	 55.744341 	 11.995456
3 	 pm:cp_UTB_3_3 	 pm:cp_Can_03_1 	 55.980792 	 22.681389
2 	 pm:cp_UTB_2_11 	 pm:cp_Cap_02_1 	 61.017696 	 7.238968
1 	 pm:cp_UTB_1_12 	 pm:cp_Cap_01_3 	 84.963946 	 6.841968
3 	 pm:cp_UTB_3_4 	 pm:cp_Can_03_3 	 72.783331 	 23.967389
4 	 pm:cp_UTB_4_5 	 pm:cp_Can_04_1 	 33.704926 	 17.417457
4 	 pm:cp_UTB_4_13 	 pm:cp_Cap_04_1 	 35.389230 	 9.913968
4 	 pm:cp_UTB_4_6 	 pm:cp_Can_04_3 	 37.069768 	 7.582458
3 	 pm:cp_UTB_3_12 	 pm:cp_Cap_03_3 	 113.068283 	 37.405379
2 	 pm:cp_UTB_2_5 	 pm:cp_Can_02_1 	 26.667892 	 9.174000
3 	 pm:cp_UTB_3_11 	 pm:cp_Cap_03_1 	 124.726969 	 27.092615
1 	 pm:cp_UTB_1_13 	 pm:cp_Cap_01_1 	 52.480715 	 32.948987
2 	 pm:cp_UTB_2_14 	 pm:cp_Cap_02_3 	 34.043349 	 15.579456
2 	 pm:cp_UTB_2_6 	 pm:cp_Can_02_3 	 44.800158 	 7.877078
1 	 pm:cp_UTB_1_5 	 pm:cp_Can_01_1 	 61.064795 	 7.786513
2 	 pm:cp_UTB_2_13 	 pm:cp_Cap_02_1 	 57.684848 	 9.973968
4 	 pm:cp_UTB_4_14 	 pm:cp_Cap_04_3 	 88.918693 	 29.576213
3 	 pm:cp_UTB_3_6 	 pm:cp_Can_03_3 	 65.642847 	 25.660389
1 	 pm:cp_UTB_1_14 	 pm:cp_Cap_01_3 	 95.368389 	 7.987889
1 	 pm:cp_UTB_1_4 	 pm:cp_Can_01_3 	 106.243735 	 6.746079
3 	 pm:cp_UTB_3_5 	 pm:cp_Can_03_1 	 108.977200 	 31.445389
3 	 pm:cp_UTB_3_13 	 pm:cp_Cap_03_1 	 103.360971 	 29.055615
4 	 pm:cp_UTB_4_8 	 pm:cp_Can_04_3 	 38.806405 	 7.402458
4 	 pm:cp_UTB_4_15 	 pm:cp_Cap_04_1 	 39.906024 	 10.039968
3 	 pm:cp_UTB_3_14 	 pm:cp_Cap_03_3 	 114.862566 	 39.978379
1 	 pm:cp_UTB_1_2 	 pm:cp_Can_01_3 	 32.818438 	 6.687079
2 	 pm:cp_UTB_2_8 	 pm:cp_Can_02_3 	 39.154850 	 8.546076
4 	 pm:cp_UTB_4_7 	 pm:cp_Can_04_1 	 64.148222 	 17.714457
4 	 pm:cp_UTB_4_16 	 pm:cp_Cap_04_3 	 80.212683 	 29.897213
2 	 pm:cp_UTB_2_15 	 pm:cp_Cap_02_1 	 57.961287 	 10.396968
1 	 pm:cp_UTB_1_7 	 pm:cp_Can_01_1 	 82.156725 	 15.072513
3 	 pm:cp_UTB_3_8 	 pm:cp_Can_03_3 	 55.831421 	 25.569389
1 	 pm:cp_UTB_1_15 	 pm:cp_Cap_01_1 	 102.377494 	 33.288986
3 	 pm:cp_UTB_3_7 	 pm:cp_Can_03_1 	 86.054190 	 31.339389
2 	 pm:cp_UTB_2_7 	 pm:cp_Can_02_1 	 102.355932 	 27.871196
1 	 pm:cp_UTB_1_16 	 pm:cp_Cap_01_3 	 114.366068 	 39.994988
3 	 pm:cp_UTB_3_16 	 pm:cp_Cap_03_3 	 96.027836 	 39.989379
4 	 pm:cp_UTB_4_9 	 pm:cp_Cap_04_1 	 32.396381 	 5.900968
3 	 pm:cp_UTB_3_15 	 pm:cp_Cap_03_1 	 117.973605 	 29.574615
4 	 pm:cp_UTB_4_10 	 pm:cp_Cap_04_3 	 48.264421 	 27.551213
4 	 pm:cp_UTB_4_2 	 pm:cp_Can_04_3 	 48.651668 	 9.941458
1 	 pm:cp_UTB_1_8 	 pm:cp_Can_01_3 	 40.473145 	 8.739077
4 	 pm:cp_UTB_4_1 	 pm:cp_Can_04_1 	 50.799434 	 14.913457
2 	 pm:cp_UTB_2_16 	 pm:cp_Cap_02_3 	 140.932792 	 15.185456
1 	 pm:cp_UTB_1_9 	 pm:cp_Cap_01_1 	 51.662881 	 4.015969
2 	 pm:cp_UTB_2_2 	 pm:cp_Can_02_3 	 42.806470 	 6.593078
3 	 pm:cp_UTB_3_1 	 pm:cp_Can_03_1 	 42.681373 	 22.539389
2 	 pm:cp_UTB_2_9 	 pm:cp_Cap_02_1 	 44.474057 	 6.870968
2 	 pm:cp_UTB_2_10 	 pm:cp_Cap_02_3 	 48.808014 	 11.785456
1 	 pm:cp_UTB_1_1 	 pm:cp_Can_01_1 	 90.837274 	 1.503000
1 	 pm:cp_UTB_1_10 	 pm:cp_Cap_01_3 	 87.548805 	 6.707968
3 	 pm:cp_UTB_3_2 	 pm:cp_Can_03_3 	 71.580096 	 24.021389
2 	 pm:cp_UTB_2_3 	 pm:cp_Can_02_1 	 120.861586 	 22.129198
3 	 pm:cp_UTB_3_9 	 pm:cp_Cap_03_1 	 101.461441 	 26.504615
1 	 pm:cp_UTB_1_11 	 pm:cp_Cap_01_1 	 20.563347 	 3.611969
4 	 pm:cp_UTB_4_11 	 pm:cp_Cap_04_1 	 30.910646 	 6.431968
3 	 pm:cp_UTB_3_10 	 pm:cp_Cap_03_3 	 111.566126 	 37.276379
4 	 pm:cp_UTB_4_4 	 pm:cp_Can_04_3 	 43.151668 	 9.790458
4 	 pm:cp_UTB_4_3 	 pm:cp_Can_04_1 	 43.501428 	 15.094457
2 	 pm:cp_UTB_2_4 	 pm:cp_Can_02_3 	 28.158025 	 6.701076
2 	 pm:cp_UTB_2_1 	 pm:cp_Can_02_1 	 42.145768 	 8.904998
1 	 pm:cp_UTB_1_3 	 pm:cp_Can_01_1 	 55.292474 	 2.113000
4 	 pm:cp_UTB_4_12 	 pm:cp_Cap_04_3 	 65.569456 	 27.742213
2 	 pm:cp_UTB_2_11 	 pm:cp_Cap_02_1 	 61.530290 	 7.238968
1 	 pm:cp_UTB_1_6 	 pm:cp_Can_01_3 	 86.813635 	 8.055077
2 	 pm:cp_UTB_2_12 	 pm:cp_Cap_02_3 	 66.743829 	 11.995456
1 	 pm:cp_UTB_1_12 	 pm:cp_Cap_01_3 	 87.748132 	 6.841968
3 	 pm:cp_UTB_3_3 	 pm:cp_Can_03_1 	 83.877681 	 22.681389
3 	 pm:cp_UTB_3_11 	 pm:cp_Cap_03_1 	 86.945387 	 27.092615
3 	 pm:cp_UTB_3_4 	 pm:cp_Can_03_3 	 99.898899 	 23.967389
3 	 pm:cp_UTB_3_12 	 pm:cp_Cap_03_3 	 105.064612 	 37.405379
1 	 pm:cp_UTB_1_4 	 pm:cp_Can_01_3 	 27.465351 	 6.746079
4 	 pm:cp_UTB_4_5 	 pm:cp_Can_04_1 	 50.416016 	 17.417457
4 	 pm:cp_UTB_4_13 	 pm:cp_Cap_04_1 	 51.892522 	 9.913968
4 	 pm:cp_UTB_4_6 	 pm:cp_Can_04_3 	 70.629359 	 7.582458
1 	 pm:cp_UTB_1_5 	 pm:cp_Can_01_1 	 61.658096 	 7.786513
4 	 pm:cp_UTB_4_14 	 pm:cp_Cap_04_3 	 82.964750 	 29.576213
1 	 pm:cp_UTB_1_13 	 pm:cp_Cap_01_1 	 73.990387 	 32.948987
2 	 pm:cp_UTB_2_13 	 pm:cp_Cap_02_1 	 57.645263 	 9.973968
3 	 pm:cp_UTB_3_6 	 pm:cp_Can_03_3 	 60.510321 	 25.660389
1 	 pm:cp_UTB_1_14 	 pm:cp_Cap_01_3 	 92.886443 	 7.987889
2 	 pm:cp_UTB_2_5 	 pm:cp_Can_02_1 	 94.468002 	 9.174000
3 	 pm:cp_UTB_3_5 	 pm:cp_Can_03_1 	 88.791666 	 31.445389
3 	 pm:cp_UTB_3_13 	 pm:cp_Cap_03_1 	 96.306348 	 29.055615
2 	 pm:cp_UTB_2_6 	 pm:cp_Can_02_3 	 122.056890 	 7.877078
3 	 pm:cp_UTB_3_14 	 pm:cp_Cap_03_3 	 104.176459 	 39.978379
4 	 pm:cp_UTB_4_15 	 pm:cp_Cap_04_1 	 35.927089 	 10.039968
2 	 pm:cp_UTB_2_14 	 pm:cp_Cap_02_3 	 121.441314 	 15.579456
1 	 pm:cp_UTB_1_2 	 pm:cp_Can_01_3 	 33.471547 	 6.687079
4 	 pm:cp_UTB_4_8 	 pm:cp_Can_04_3 	 45.606252 	 7.402458
4 	 pm:cp_UTB_4_7 	 pm:cp_Can_04_1 	 53.033858 	 17.714457
2 	 pm:cp_UTB_2_16 	 pm:cp_Cap_02_3 	 36.604198 	 15.185456
4 	 pm:cp_UTB_4_16 	 pm:cp_Cap_04_3 	 85.657253 	 29.897213
1 	 pm:cp_UTB_1_15 	 pm:cp_Cap_01_1 	 79.998231 	 33.288986
2 	 pm:cp_UTB_2_15 	 pm:cp_Cap_02_1 	 62.065729 	 10.396968
1 	 pm:cp_UTB_1_7 	 pm:cp_Can_01_1 	 89.517482 	 15.072513
2 	 pm:cp_UTB_2_8 	 pm:cp_Can_02_3 	 80.609952 	 8.546076
3 	 pm:cp_UTB_3_15 	 pm:cp_Cap_03_1 	 81.607756 	 29.574615
1 	 pm:cp_UTB_1_16 	 pm:cp_Cap_01_3 	 101.860062 	 39.994988
3 	 pm:cp_UTB_3_8 	 pm:cp_Can_03_3 	 105.171635 	 25.569389
4 	 pm:cp_UTB_4_9 	 pm:cp_Cap_04_1 	 35.455831 	 5.900968
3 	 pm:cp_UTB_3_7 	 pm:cp_Can_03_1 	 118.343932 	 31.339389
2 	 pm:cp_UTB_2_7 	 pm:cp_Can_02_1 	 135.936475 	 27.871196
4 	 pm:cp_UTB_4_10 	 pm:cp_Cap_04_3 	 50.216350 	 27.551213
2 	 pm:cp_UTB_2_9 	 pm:cp_Cap_02_1 	 26.073519 	 6.870968
3 	 pm:cp_UTB_3_16 	 pm:cp_Cap_03_3 	 129.922148 	 39.989379
2 	 pm:cp_UTB_2_10 	 pm:cp_Cap_02_3 	 30.228176 	 11.785456
1 	 pm:cp_UTB_1_10 	 pm:cp_Cap_01_3 	 54.619727 	 6.707968
4 	 pm:cp_UTB_4_1 	 pm:cp_Can_04_1 	 78.388220 	 14.913457
3 	 pm:cp_UTB_3_1 	 pm:cp_Can_03_1 	 68.957328 	 22.539389
1 	 pm:cp_UTB_1_1 	 pm:cp_Can_01_1 	 90.676504 	 1.503000
2 	 pm:cp_UTB_2_2 	 pm:cp_Can_02_3 	 81.754970 	 6.593078
4 	 pm:cp_UTB_4_2 	 pm:cp_Can_04_3 	 107.651663 	 9.941458
1 	 pm:cp_UTB_1_8 	 pm:cp_Can_01_3 	 97.987336 	 8.739077
1 	 pm:cp_UTB_1_9 	 pm:cp_Cap_01_1 	 99.880213 	 4.015969
3 	 pm:cp_UTB_3_2 	 pm:cp_Can_03_3 	 82.944846 	 24.021389
3 	 pm:cp_UTB_3_9 	 pm:cp_Cap_03_1 	 95.577014 	 26.504615
2 	 pm:cp_UTB_2_3 	 pm:cp_Can_02_1 	 116.530409 	 22.129198
4 	 pm:cp_UTB_4_11 	 pm:cp_Cap_04_1 	 28.936641 	 6.431968
1 	 pm:cp_UTB_1_11 	 pm:cp_Cap_01_1 	 23.616573 	 3.611969
4 	 pm:cp_UTB_4_4 	 pm:cp_Can_04_3 	 45.776637 	 9.790458
3 	 pm:cp_UTB_3_10 	 pm:cp_Cap_03_3 	 120.013241 	 37.276379
4 	 pm:cp_UTB_4_12 	 pm:cp_Cap_04_3 	 48.772943 	 27.742213
2 	 pm:cp_UTB_2_4 	 pm:cp_Can_02_3 	 34.637423 	 6.701076
2 	 pm:cp_UTB_2_1 	 pm:cp_Can_02_1 	 47.964106 	 8.904998
1 	 pm:cp_UTB_1_3 	 pm:cp_Can_01_1 	 62.386690 	 2.113000
2 	 pm:cp_UTB_2_11 	 pm:cp_Cap_02_1 	 44.971284 	 7.238968
4 	 pm:cp_UTB_4_3 	 pm:cp_Can_04_1 	 80.659416 	 15.094457
3 	 pm:cp_UTB_3_3 	 pm:cp_Can_03_1 	 56.707848 	 22.681389
2 	 pm:cp_UTB_2_12 	 pm:cp_Cap_02_3 	 65.204405 	 11.995456
1 	 pm:cp_UTB_1_12 	 pm:cp_Cap_01_3 	 79.307147 	 6.841968
1 	 pm:cp_UTB_1_6 	 pm:cp_Can_01_3 	 93.520999 	 8.055077
3 	 pm:cp_UTB_3_4 	 pm:cp_Can_03_3 	 88.234925 	 23.967389
4 	 pm:cp_UTB_4_13 	 pm:cp_Cap_04_1 	 40.429550 	 9.913968
3 	 pm:cp_UTB_3_12 	 pm:cp_Cap_03_3 	 113.061020 	 37.405379
4 	 pm:cp_UTB_4_6 	 pm:cp_Can_04_3 	 48.201175 	 7.582458
3 	 pm:cp_UTB_3_11 	 pm:cp_Cap_03_1 	 125.280585 	 27.092615
1 	 pm:cp_UTB_1_5 	 pm:cp_Can_01_1 	 61.044615 	 7.786513
4 	 pm:cp_UTB_4_5 	 pm:cp_Can_04_1 	 74.542677 	 17.417457
4 	 pm:cp_UTB_4_14 	 pm:cp_Cap_04_3 	 84.194539 	 29.576213
2 	 pm:cp_UTB_2_14 	 pm:cp_Cap_02_3 	 68.041084 	 15.579456
3 	 pm:cp_UTB_3_6 	 pm:cp_Can_03_3 	 76.768064 	 25.660389
2 	 pm:cp_UTB_2_5 	 pm:cp_Can_02_1 	 97.508992 	 9.174000
3 	 pm:cp_UTB_3_5 	 pm:cp_Can_03_1 	 90.345355 	 31.445389
2 	 pm:cp_UTB_2_6 	 pm:cp_Can_02_3 	 102.333319 	 7.877078
1 	 pm:cp_UTB_1_4 	 pm:cp_Can_01_3 	 117.984805 	 6.746079
1 	 pm:cp_UTB_1_14 	 pm:cp_Cap_01_3 	 120.003435 	 7.987889
1 	 pm:cp_UTB_1_13 	 pm:cp_Cap_01_1 	 132.816408 	 32.948987
4 	 pm:cp_UTB_4_8 	 pm:cp_Can_04_3 	 33.151663 	 7.402458
2 	 pm:cp_UTB_2_13 	 pm:cp_Cap_02_1 	 116.773465 	 9.973968
4 	 pm:cp_UTB_4_15 	 pm:cp_Cap_04_1 	 36.890711 	 10.039968
3 	 pm:cp_UTB_3_13 	 pm:cp_Cap_03_1 	 114.077648 	 29.055615
3 	 pm:cp_UTB_3_14 	 pm:cp_Cap_03_3 	 121.892557 	 39.978379
2 	 pm:cp_UTB_2_8 	 pm:cp_Can_02_3 	 37.522145 	 8.546076
4 	 pm:cp_UTB_4_7 	 pm:cp_Can_04_1 	 65.678741 	 17.714457
2 	 pm:cp_UTB_2_15 	 pm:cp_Cap_02_1 	 55.945532 	 10.396968
4 	 pm:cp_UTB_4_16 	 pm:cp_Cap_04_3 	 98.127492 	 29.897213
1 	 pm:cp_UTB_1_15 	 pm:cp_Cap_01_1 	 96.897098 	 33.288986
1 	 pm:cp_UTB_1_2 	 pm:cp_Can_01_3 	 104.832955 	 6.687079
1 	 pm:cp_UTB_1_7 	 pm:cp_Can_01_1 	 104.941429 	 15.072513
2 	 pm:cp_UTB_2_16 	 pm:cp_Cap_02_3 	 85.179553 	 15.185456
3 	 pm:cp_UTB_3_8 	 pm:cp_Can_03_3 	 76.391230 	 25.569389
3 	 pm:cp_UTB_3_7 	 pm:cp_Can_03_1 	 89.858670 	 31.339389
1 	 pm:cp_UTB_1_16 	 pm:cp_Cap_01_3 	 110.353107 	 39.994988
3 	 pm:cp_UTB_3_15 	 pm:cp_Cap_03_1 	 92.983718 	 29.574615
4 	 pm:cp_UTB_4_9 	 pm:cp_Cap_04_1 	 21.409297 	 5.900968
4 	 pm:cp_UTB_4_1 	 pm:cp_Can_04_1 	 33.910152 	 14.913457
2 	 pm:cp_UTB_2_7 	 pm:cp_Can_02_1 	 136.416703 	 27.871196
4 	 pm:cp_UTB_4_2 	 pm:cp_Can_04_3 	 46.013131 	 9.941458
3 	 pm:cp_UTB_3_16 	 pm:cp_Cap_03_3 	 123.176814 	 39.989379
1 	 pm:cp_UTB_1_8 	 pm:cp_Can_01_3 	 45.964266 	 8.739077
4 	 pm:cp_UTB_4_10 	 pm:cp_Cap_04_3 	 56.575478 	 27.551213
1 	 pm:cp_UTB_1_9 	 pm:cp_Cap_01_1 	 55.414094 	 4.015969
3 	 pm:cp_UTB_3_1 	 pm:cp_Can_03_1 	 48.163778 	 22.539389
2 	 pm:cp_UTB_2_9 	 pm:cp_Cap_02_1 	 71.007263 	 6.870968
2 	 pm:cp_UTB_2_2 	 pm:cp_Can_02_3 	 82.389682 	 6.593078
1 	 pm:cp_UTB_1_10 	 pm:cp_Cap_01_3 	 85.709442 	 6.707968
1 	 pm:cp_UTB_1_1 	 pm:cp_Can_01_1 	 106.113494 	 1.503000
3 	 pm:cp_UTB_3_2 	 pm:cp_Can_03_3 	 78.498609 	 24.021389
2 	 pm:cp_UTB_2_10 	 pm:cp_Cap_02_3 	 89.109798 	 11.785456
3 	 pm:cp_UTB_3_9 	 pm:cp_Cap_03_1 	 93.054014 	 26.504615
4 	 pm:cp_UTB_4_11 	 pm:cp_Cap_04_1 	 28.632053 	 6.431968
4 	 pm:cp_UTB_4_3 	 pm:cp_Can_04_1 	 33.491124 	 15.094457
3 	 pm:cp_UTB_3_10 	 pm:cp_Cap_03_3 	 107.587481 	 37.276379
1 	 pm:cp_UTB_1_11 	 pm:cp_Cap_01_1 	 27.060456 	 3.611969
4 	 pm:cp_UTB_4_4 	 pm:cp_Can_04_3 	 44.816865 	 9.790458
2 	 pm:cp_UTB_2_4 	 pm:cp_Can_02_3 	 27.971403 	 6.701076
4 	 pm:cp_UTB_4_12 	 pm:cp_Cap_04_3 	 49.875889 	 27.742213
2 	 pm:cp_UTB_2_3 	 pm:cp_Can_02_1 	 150.690430 	 22.129198
3 	 pm:cp_UTB_3_3 	 pm:cp_Can_03_1 	 39.943224 	 22.681389
1 	 pm:cp_UTB_1_3 	 pm:cp_Can_01_1 	 61.705389 	 2.113000
2 	 pm:cp_UTB_2_1 	 pm:cp_Can_02_1 	 55.131290 	 8.904998
2 	 pm:cp_UTB_2_11 	 pm:cp_Cap_02_1 	 56.522205 	 7.238968
1 	 pm:cp_UTB_1_12 	 pm:cp_Cap_01_3 	 71.788537 	 6.841968
3 	 pm:cp_UTB_3_4 	 pm:cp_Can_03_3 	 71.003930 	 23.967389
1 	 pm:cp_UTB_1_6 	 pm:cp_Can_01_3 	 111.395372 	 8.055077
2 	 pm:cp_UTB_2_12 	 pm:cp_Cap_02_3 	 96.941788 	 11.995456
3 	 pm:cp_UTB_3_11 	 pm:cp_Cap_03_1 	 97.961441 	 27.092615
4 	 pm:cp_UTB_4_6 	 pm:cp_Can_04_3 	 32.948569 	 7.582458
4 	 pm:cp_UTB_4_13 	 pm:cp_Cap_04_1 	 34.771046 	 9.913968
3 	 pm:cp_UTB_3_12 	 pm:cp_Cap_03_3 	 108.120355 	 37.405379
4 	 pm:cp_UTB_4_5 	 pm:cp_Can_04_1 	 53.854061 	 17.417457
2 	 pm:cp_UTB_2_5 	 pm:cp_Can_02_1 	 33.973213 	 9.174000
1 	 pm:cp_UTB_1_13 	 pm:cp_Cap_01_1 	 49.770747 	 32.948987
1 	 pm:cp_UTB_1_5 	 pm:cp_Can_01_1 	 63.168812 	 7.786513
2 	 pm:cp_UTB_2_13 	 pm:cp_Cap_02_1 	 44.559397 	 9.973968
2 	 pm:cp_UTB_2_6 	 pm:cp_Can_02_3 	 61.222422 	 7.877078
4 	 pm:cp_UTB_4_14 	 pm:cp_Cap_04_3 	 86.938357 	 29.576213
3 	 pm:cp_UTB_3_6 	 pm:cp_Can_03_3 	 56.458149 	 25.660389
2 	 pm:cp_UTB_2_14 	 pm:cp_Cap_02_3 	 89.592065 	 15.579456
3 	 pm:cp_UTB_3_5 	 pm:cp_Can_03_1 	 93.177293 	 31.445389
