A	B	C	D	E
4 	 pm:cp_UTB_4_1 	 pm:cp_Can_04_1 	 42.139779 	 14.913457
4 	 pm:cp_UTB_4_2 	 pm:cp_Can_04_3 	 46.666803 	 9.941458
2 	 pm:cp_UTB_2_1 	 pm:cp_Can_02_1 	 26.673592 	 8.904998
2 	 pm:cp_UTB_2_2 	 pm:cp_Can_02_3 	 30.209873 	 6.593078
4 	 pm:cp_UTB_4_10 	 pm:cp_Cap_04_3 	 50.091863 	 27.551213
2 	 pm:cp_UTB_2_10 	 pm:cp_Cap_02_3 	 30.443010 	 11.785456
3 	 pm:cp_UTB_3_1 	 pm:cp_Can_03_1 	 44.113965 	 22.539389
2 	 pm:cp_UTB_2_9 	 pm:cp_Cap_02_1 	 49.505415 	 6.870968
1 	 pm:cp_UTB_1_4 	 pm:cp_Can_01_3 	 83.223155 	 6.746079
1 	 pm:cp_UTB_1_10 	 pm:cp_Cap_01_3 	 81.592613 	 6.707968
1 	 pm:cp_UTB_1_9 	 pm:cp_Cap_01_1 	 97.808109 	 4.015969
3 	 pm:cp_UTB_3_2 	 pm:cp_Can_03_3 	 70.071847 	 24.021389
3 	 pm:cp_UTB_3_9 	 pm:cp_Cap_03_1 	 97.414232 	 26.504615
3 	 pm:cp_UTB_3_10 	 pm:cp_Cap_03_3 	 105.492439 	 37.276379
4 	 pm:cp_UTB_4_11 	 pm:cp_Cap_04_1 	 26.923279 	 6.431968
1 	 pm:cp_UTB_1_3 	 pm:cp_Can_01_1 	 20.978586 	 2.113000
4 	 pm:cp_UTB_4_3 	 pm:cp_Can_04_1 	 40.273703 	 15.094457
4 	 pm:cp_UTB_4_4 	 pm:cp_Can_04_3 	 43.845922 	 9.790458
1 	 pm:cp_UTB_1_11 	 pm:cp_Cap_01_1 	 36.760357 	 3.611969
2 	 pm:cp_UTB_2_4 	 pm:cp_Can_02_3 	 27.079959 	 6.701076
4 	 pm:cp_UTB_4_12 	 pm:cp_Cap_04_3 	 49.343743 	 27.742213
2 	 pm:cp_UTB_2_11 	 pm:cp_Cap_02_1 	 22.470065 	 7.238968
2 	 pm:cp_UTB_2_12 	 pm:cp_Cap_02_3 	 42.906212 	 11.995456
2 	 pm:cp_UTB_2_3 	 pm:cp_Can_02_1 	 54.802934 	 22.129198
3 	 pm:cp_UTB_3_3 	 pm:cp_Can_03_1 	 56.724795 	 22.681389
1 	 pm:cp_UTB_1_2 	 pm:cp_Can_01_3 	 80.446689 	 6.687079
1 	 pm:cp_UTB_1_12 	 pm:cp_Cap_01_3 	 84.030401 	 6.841968
3 	 pm:cp_UTB_3_4 	 pm:cp_Can_03_3 	 79.396109 	 23.967389
3 	 pm:cp_UTB_3_11 	 pm:cp_Cap_03_1 	 102.661505 	 27.092615
3 	 pm:cp_UTB_3_12 	 pm:cp_Cap_03_3 	 118.038734 	 37.405379
1 	 pm:cp_UTB_1_6 	 pm:cp_Can_01_3 	 29.205946 	 8.055077
4 	 pm:cp_UTB_4_6 	 pm:cp_Can_04_3 	 41.002281 	 7.582458
4 	 pm:cp_UTB_4_13 	 pm:cp_Cap_04_1 	 55.574512 	 9.913968
4 	 pm:cp_UTB_4_5 	 pm:cp_Can_04_1 	 58.402203 	 17.417457
1 	 pm:cp_UTB_1_5 	 pm:cp_Can_01_1 	 55.267732 	 7.786513
2 	 pm:cp_UTB_2_5 	 pm:cp_Can_02_1 	 67.709259 	 9.174000
2 	 pm:cp_UTB_2_13 	 pm:cp_Cap_02_1 	 57.976576 	 9.973968
1 	 pm:cp_UTB_1_13 	 pm:cp_Cap_01_1 	 87.881749 	 32.948987
1 	 pm:cp_UTB_1_14 	 pm:cp_Cap_01_3 	 78.818739 	 7.987889
3 	 pm:cp_UTB_3_5 	 pm:cp_Can_03_1 	 70.094847 	 31.445389
3 	 pm:cp_UTB_3_14 	 pm:cp_Cap_03_3 	 60.130104 	 39.978379
4 	 pm:cp_UTB_4_14 	 pm:cp_Cap_04_3 	 100.174348 	 29.576213
2 	 pm:cp_UTB_2_6 	 pm:cp_Can_02_3 	 81.481919 	 7.877078
3 	 pm:cp_UTB_3_6 	 pm:cp_Can_03_3 	 65.229058 	 25.660389
3 	 pm:cp_UTB_3_13 	 pm:cp_Cap_03_1 	 96.003145 	 29.055615
2 	 pm:cp_UTB_2_14 	 pm:cp_Cap_02_3 	 107.771821 	 15.579456
4 	 pm:cp_UTB_4_15 	 pm:cp_Cap_04_1 	 31.889180 	 10.039968
4 	 pm:cp_UTB_4_8 	 pm:cp_Can_04_3 	 38.151668 	 7.402458
4 	 pm:cp_UTB_4_7 	 pm:cp_Can_04_1 	 46.613536 	 17.714457
2 	 pm:cp_UTB_2_16 	 pm:cp_Cap_02_3 	 41.390996 	 15.185456
2 	 pm:cp_UTB_2_8 	 pm:cp_Can_02_3 	 51.835617 	 8.546076
1 	 pm:cp_UTB_1_8 	 pm:cp_Can_01_3 	 63.015919 	 8.739077
2 	 pm:cp_UTB_2_7 	 pm:cp_Can_02_1 	 54.232360 	 27.871196
4 	 pm:cp_UTB_4_16 	 pm:cp_Cap_04_3 	 85.232062 	 29.897213
3 	 pm:cp_UTB_3_8 	 pm:cp_Can_03_3 	 56.961159 	 25.569389
1 	 pm:cp_UTB_1_7 	 pm:cp_Can_01_1 	 91.154303 	 15.072513
3 	 pm:cp_UTB_3_7 	 pm:cp_Can_03_1 	 83.507216 	 31.339389
1 	 pm:cp_UTB_1_15 	 pm:cp_Cap_01_1 	 115.267441 	 33.288986
3 	 pm:cp_UTB_3_16 	 pm:cp_Cap_03_3 	 89.530477 	 39.989379
3 	 pm:cp_UTB_3_15 	 pm:cp_Cap_03_1 	 110.904034 	 29.574615
1 	 pm:cp_UTB_1_1 	 pm:cp_Can_01_1 	 21.179366 	 1.503000
2 	 pm:cp_UTB_2_15 	 pm:cp_Cap_02_1 	 127.342688 	 10.396968
1 	 pm:cp_UTB_1_16 	 pm:cp_Cap_01_3 	 141.931349 	 39.994988
4 	 pm:cp_UTB_4_1 	 pm:cp_Can_04_1 	 47.301197 	 14.913457
4 	 pm:cp_UTB_4_9 	 pm:cp_Cap_04_1 	 48.256412 	 5.900968
2 	 pm:cp_UTB_2_1 	 pm:cp_Can_02_1 	 32.281333 	 8.904998
4 	 pm:cp_UTB_4_10 	 pm:cp_Cap_04_3 	 56.173070 	 27.551213
4 	 pm:cp_UTB_4_2 	 pm:cp_Can_04_3 	 59.851727 	 9.941458
1 	 pm:cp_UTB_1_9 	 pm:cp_Cap_01_1 	 55.368769 	 4.015969
2 	 pm:cp_UTB_2_2 	 pm:cp_Can_02_3 	 56.311493 	 6.593078
3 	 pm:cp_UTB_3_1 	 pm:cp_Can_03_1 	 48.022762 	 22.539389
3 	 pm:cp_UTB_3_9 	 pm:cp_Cap_03_1 	 48.995126 	 26.504615
2 	 pm:cp_UTB_2_10 	 pm:cp_Cap_02_3 	 61.536615 	 11.785456
3 	 pm:cp_UTB_3_2 	 pm:cp_Can_03_3 	 68.842551 	 24.021389
2 	 pm:cp_UTB_2_9 	 pm:cp_Cap_02_1 	 78.801378 	 6.870968
1 	 pm:cp_UTB_1_4 	 pm:cp_Can_01_3 	 102.245199 	 6.746079
1 	 pm:cp_UTB_1_10 	 pm:cp_Cap_01_3 	 96.449794 	 6.707968
3 	 pm:cp_UTB_3_10 	 pm:cp_Cap_03_3 	 98.977779 	 37.276379
4 	 pm:cp_UTB_4_11 	 pm:cp_Cap_04_1 	 26.925845 	 6.431968
1 	 pm:cp_UTB_1_3 	 pm:cp_Can_01_1 	 29.618698 	 2.113000
1 	 pm:cp_UTB_1_2 	 pm:cp_Can_01_3 	 31.926604 	 6.687079
4 	 pm:cp_UTB_4_4 	 pm:cp_Can_04_3 	 42.263482 	 9.790458
4 	 pm:cp_UTB_4_3 	 pm:cp_Can_04_1 	 46.923206 	 15.094457
4 	 pm:cp_UTB_4_12 	 pm:cp_Cap_04_3 	 53.058647 	 27.742213
2 	 pm:cp_UTB_2_4 	 pm:cp_Can_02_3 	 34.165498 	 6.701076
1 	 pm:cp_UTB_1_11 	 pm:cp_Cap_01_1 	 47.086560 	 3.611969
2 	 pm:cp_UTB_2_12 	 pm:cp_Cap_02_3 	 32.946957 	 11.995456
2 	 pm:cp_UTB_2_3 	 pm:cp_Can_02_1 	 49.746476 	 22.129198
3 	 pm:cp_UTB_3_3 	 pm:cp_Can_03_1 	 52.748081 	 22.681389
2 	 pm:cp_UTB_2_11 	 pm:cp_Cap_02_1 	 55.599545 	 7.238968
3 	 pm:cp_UTB_3_11 	 pm:cp_Cap_03_1 	 47.678582 	 27.092615
1 	 pm:cp_UTB_1_12 	 pm:cp_Cap_01_3 	 88.048409 	 6.841968
3 	 pm:cp_UTB_3_4 	 pm:cp_Can_03_3 	 84.419680 	 23.967389
3 	 pm:cp_UTB_3_12 	 pm:cp_Cap_03_3 	 100.804658 	 37.405379
4 	 pm:cp_UTB_4_6 	 pm:cp_Can_04_3 	 32.151668 	 7.582458
4 	 pm:cp_UTB_4_13 	 pm:cp_Cap_04_1 	 37.891694 	 9.913968
2 	 pm:cp_UTB_2_5 	 pm:cp_Can_02_1 	 26.342005 	 9.174000
4 	 pm:cp_UTB_4_5 	 pm:cp_Can_04_1 	 47.058192 	 17.417457
1 	 pm:cp_UTB_1_5 	 pm:cp_Can_01_1 	 55.320268 	 7.786513
2 	 pm:cp_UTB_2_6 	 pm:cp_Can_02_3 	 59.150668 	 7.877078
2 	 pm:cp_UTB_2_13 	 pm:cp_Cap_02_1 	 48.978709 	 9.973968
4 	 pm:cp_UTB_4_14 	 pm:cp_Cap_04_3 	 82.165439 	 29.576213
3 	 pm:cp_UTB_3_6 	 pm:cp_Can_03_3 	 49.510897 	 25.660389
1 	 pm:cp_UTB_1_6 	 pm:cp_Can_01_3 	 95.774073 	 8.055077
1 	 pm:cp_UTB_1_14 	 pm:cp_Cap_01_3 	 86.236025 	 7.987889
1 	 pm:cp_UTB_1_13 	 pm:cp_Cap_01_1 	 98.904289 	 32.948987
3 	 pm:cp_UTB_3_14 	 pm:cp_Cap_03_3 	 88.377372 	 39.978379
3 	 pm:cp_UTB_3_13 	 pm:cp_Cap_03_1 	 101.656439 	 29.055615
3 	 pm:cp_UTB_3_5 	 pm:cp_Can_03_1 	 122.229741 	 31.445389
4 	 pm:cp_UTB_4_8 	 pm:cp_Can_04_3 	 29.003062 	 7.402458
2 	 pm:cp_UTB_2_14 	 pm:cp_Cap_02_3 	 129.176850 	 15.579456
1 	 pm:cp_UTB_1_8 	 pm:cp_Can_01_3 	 29.871287 	 8.739077
4 	 pm:cp_UTB_4_15 	 pm:cp_Cap_04_1 	 47.128450 	 10.039968
4 	 pm:cp_UTB_4_7 	 pm:cp_Can_04_1 	 59.446489 	 17.714457
2 	 pm:cp_UTB_2_15 	 pm:cp_Cap_02_1 	 39.964663 	 10.396968
2 	 pm:cp_UTB_2_8 	 pm:cp_Can_02_3 	 53.028732 	 8.546076
4 	 pm:cp_UTB_4_16 	 pm:cp_Cap_04_3 	 97.252082 	 29.897213
1 	 pm:cp_UTB_1_7 	 pm:cp_Can_01_1 	 90.135868 	 15.072513
2 	 pm:cp_UTB_2_16 	 pm:cp_Cap_02_3 	 69.941664 	 15.185456
3 	 pm:cp_UTB_3_8 	 pm:cp_Can_03_3 	 63.576898 	 25.569389
1 	 pm:cp_UTB_1_15 	 pm:cp_Cap_01_1 	 96.109290 	 33.288986
3 	 pm:cp_UTB_3_7 	 pm:cp_Can_03_1 	 82.145383 	 31.339389
2 	 pm:cp_UTB_2_7 	 pm:cp_Can_02_1 	 104.421845 	 27.871196
3 	 pm:cp_UTB_3_16 	 pm:cp_Cap_03_3 	 96.496408 	 39.989379
1 	 pm:cp_UTB_1_16 	 pm:cp_Cap_01_3 	 130.256830 	 39.994988
4 	 pm:cp_UTB_4_9 	 pm:cp_Cap_04_1 	 29.926414 	 5.900968
4 	 pm:cp_UTB_4_2 	 pm:cp_Can_04_3 	 37.032745 	 9.941458
3 	 pm:cp_UTB_3_15 	 pm:cp_Cap_03_1 	 122.962907 	 29.574615
1 	 pm:cp_UTB_1_4 	 pm:cp_Can_01_3 	 31.905909 	 6.746079
4 	 pm:cp_UTB_4_1 	 pm:cp_Can_04_1 	 42.776024 	 14.913457
2 	 pm:cp_UTB_2_2 	 pm:cp_Can_02_3 	 29.650223 	 6.593078
1 	 pm:cp_UTB_1_9 	 pm:cp_Cap_01_1 	 49.139133 	 4.015969
2 	 pm:cp_UTB_2_9 	 pm:cp_Cap_02_1 	 29.688138 	 6.870968
2 	 pm:cp_UTB_2_1 	 pm:cp_Can_02_1 	 42.540675 	 8.904998
1 	 pm:cp_UTB_1_1 	 pm:cp_Can_01_1 	 67.395975 	 1.503000
3 	 pm:cp_UTB_3_1 	 pm:cp_Can_03_1 	 47.915885 	 22.539389
3 	 pm:cp_UTB_3_9 	 pm:cp_Cap_03_1 	 45.992422 	 26.504615
4 	 pm:cp_UTB_4_10 	 pm:cp_Cap_04_3 	 98.511745 	 27.551213
1 	 pm:cp_UTB_1_10 	 pm:cp_Cap_01_3 	 82.158275 	 6.707968
3 	 pm:cp_UTB_3_2 	 pm:cp_Can_03_3 	 65.765148 	 24.021389
2 	 pm:cp_UTB_2_10 	 pm:cp_Cap_02_3 	 83.276170 	 11.785456
4 	 pm:cp_UTB_4_11 	 pm:cp_Cap_04_1 	 25.875551 	 6.431968
1 	 pm:cp_UTB_1_11 	 pm:cp_Cap_01_1 	 23.133641 	 3.611969
3 	 pm:cp_UTB_3_10 	 pm:cp_Cap_03_3 	 119.348419 	 37.276379
4 	 pm:cp_UTB_4_3 	 pm:cp_Can_04_1 	 36.476525 	 15.094457
4 	 pm:cp_UTB_4_4 	 pm:cp_Can_04_3 	 37.016095 	 9.790458
4 	 pm:cp_UTB_4_12 	 pm:cp_Cap_04_3 	 48.155322 	 27.742213
2 	 pm:cp_UTB_2_4 	 pm:cp_Can_02_3 	 32.473057 	 6.701076
1 	 pm:cp_UTB_1_2 	 pm:cp_Can_01_3 	 46.308771 	 6.687079
2 	 pm:cp_UTB_2_11 	 pm:cp_Cap_02_1 	 27.137006 	 7.238968
2 	 pm:cp_UTB_2_3 	 pm:cp_Can_02_1 	 43.395395 	 22.129198
3 	 pm:cp_UTB_3_3 	 pm:cp_Can_03_1 	 46.639293 	 22.681389
1 	 pm:cp_UTB_1_3 	 pm:cp_Can_01_1 	 80.164684 	 2.113000
3 	 pm:cp_UTB_3_4 	 pm:cp_Can_03_3 	 77.368947 	 23.967389
1 	 pm:cp_UTB_1_12 	 pm:cp_Cap_01_3 	 100.896590 	 6.841968
2 	 pm:cp_UTB_2_12 	 pm:cp_Cap_02_3 	 99.555486 	 11.995456
3 	 pm:cp_UTB_3_12 	 pm:cp_Cap_03_3 	 98.064612 	 37.405379
4 	 pm:cp_UTB_4_13 	 pm:cp_Cap_04_1 	 29.893017 	 9.913968
3 	 pm:cp_UTB_3_11 	 pm:cp_Cap_03_1 	 120.961161 	 27.092615
4 	 pm:cp_UTB_4_6 	 pm:cp_Can_04_3 	 38.062259 	 7.582458
2 	 pm:cp_UTB_2_5 	 pm:cp_Can_02_1 	 25.146707 	 9.174000
2 	 pm:cp_UTB_2_13 	 pm:cp_Cap_02_1 	 26.736210 	 9.973968
4 	 pm:cp_UTB_4_5 	 pm:cp_Can_04_1 	 58.633029 	 17.417457
4 	 pm:cp_UTB_4_14 	 pm:cp_Cap_04_3 	 67.297041 	 29.576213
2 	 pm:cp_UTB_2_6 	 pm:cp_Can_02_3 	 55.990493 	 7.877078
1 	 pm:cp_UTB_1_5 	 pm:cp_Can_01_1 	 67.697274 	 7.786513
1 	 pm:cp_UTB_1_6 	 pm:cp_Can_01_3 	 77.766419 	 8.055077
1 	 pm:cp_UTB_1_13 	 pm:cp_Cap_01_1 	 80.612519 	 32.948987
3 	 pm:cp_UTB_3_6 	 pm:cp_Can_03_3 	 57.282732 	 25.660389
2 	 pm:cp_UTB_2_14 	 pm:cp_Cap_02_3 	 87.258526 	 15.579456
3 	 pm:cp_UTB_3_5 	 pm:cp_Can_03_1 	 88.534761 	 31.445389
3 	 pm:cp_UTB_3_14 	 pm:cp_Cap_03_3 	 99.228404 	 39.978379
1 	 pm:cp_UTB_1_14 	 pm:cp_Cap_01_3 	 119.868389 	 7.987889
3 	 pm:cp_UTB_3_13 	 pm:cp_Cap_03_1 	 119.427431 	 29.055615
4 	 pm:cp_UTB_4_8 	 pm:cp_Can_04_3 	 35.680779 	 7.402458
4 	 pm:cp_UTB_4_7 	 pm:cp_Can_04_1 	 53.389722 	 17.714457
2 	 pm:cp_UTB_2_8 	 pm:cp_Can_02_3 	 36.761217 	 8.546076
2 	 pm:cp_UTB_2_15 	 pm:cp_Cap_02_1 	 28.179306 	 10.396968
4 	 pm:cp_UTB_4_15 	 pm:cp_Cap_04_1 	 65.859265 	 10.039968
4 	 pm:cp_UTB_4_16 	 pm:cp_Cap_04_3 	 87.315417 	 29.897213
2 	 pm:cp_UTB_2_16 	 pm:cp_Cap_02_3 	 61.932010 	 15.185456
3 	 pm:cp_UTB_3_8 	 pm:cp_Can_03_3 	 55.408897 	 25.569389
3 	 pm:cp_UTB_3_7 	 pm:cp_Can_03_1 	 68.666246 	 31.339389
1 	 pm:cp_UTB_1_15 	 pm:cp_Cap_01_1 	 95.884301 	 33.288986
1 	 pm:cp_UTB_1_8 	 pm:cp_Can_01_3 	 114.987799 	 8.739077
1 	 pm:cp_UTB_1_16 	 pm:cp_Cap_01_3 	 112.868389 	 39.994988
3 	 pm:cp_UTB_3_15 	 pm:cp_Cap_03_1 	 94.957317 	 29.574615
3 	 pm:cp_UTB_3_16 	 pm:cp_Cap_03_3 	 103.683165 	 39.989379
4 	 pm:cp_UTB_4_9 	 pm:cp_Cap_04_1 	 27.888584 	 5.900968
1 	 pm:cp_UTB_1_1 	 pm:cp_Can_01_1 	 22.802405 	 1.503000
2 	 pm:cp_UTB_2_7 	 pm:cp_Can_02_1 	 138.121411 	 27.871196
4 	 pm:cp_UTB_4_1 	 pm:cp_Can_04_1 	 41.025204 	 14.913457
4 	 pm:cp_UTB_4_2 	 pm:cp_Can_04_3 	 45.392993 	 9.941458
2 	 pm:cp_UTB_2_2 	 pm:cp_Can_02_3 	 25.616363 	 6.593078
2 	 pm:cp_UTB_2_1 	 pm:cp_Can_02_1 	 28.541047 	 8.904998
1 	 pm:cp_UTB_1_7 	 pm:cp_Can_01_1 	 164.316374 	 15.072513
4 	 pm:cp_UTB_4_10 	 pm:cp_Cap_04_3 	 52.185658 	 27.551213
2 	 pm:cp_UTB_2_9 	 pm:cp_Cap_02_1 	 24.408106 	 6.870968
1 	 pm:cp_UTB_1_9 	 pm:cp_Cap_01_1 	 50.228247 	 4.015969
2 	 pm:cp_UTB_2_10 	 pm:cp_Cap_02_3 	 31.799045 	 11.785456
3 	 pm:cp_UTB_3_1 	 pm:cp_Can_03_1 	 56.787578 	 22.539389
1 	 pm:cp_UTB_1_4 	 pm:cp_Can_01_3 	 89.571675 	 6.746079
1 	 pm:cp_UTB_1_10 	 pm:cp_Cap_01_3 	 81.056962 	 6.707968
3 	 pm:cp_UTB_3_2 	 pm:cp_Can_03_3 	 80.191941 	 24.021389
3 	 pm:cp_UTB_3_10 	 pm:cp_Cap_03_3 	 105.486866 	 37.276379
4 	 pm:cp_UTB_4_11 	 pm:cp_Cap_04_1 	 28.051762 	 6.431968
4 	 pm:cp_UTB_4_3 	 pm:cp_Can_04_1 	 32.542766 	 15.094457
1 	 pm:cp_UTB_1_11 	 pm:cp_Cap_01_1 	 24.386979 	 3.611969
3 	 pm:cp_UTB_3_9 	 pm:cp_Cap_03_1 	 123.802807 	 26.504615
4 	 pm:cp_UTB_4_4 	 pm:cp_Can_04_3 	 40.988550 	 9.790458
4 	 pm:cp_UTB_4_12 	 pm:cp_Cap_04_3 	 50.589407 	 27.742213
2 	 pm:cp_UTB_2_4 	 pm:cp_Can_02_3 	 37.382920 	 6.701076
2 	 pm:cp_UTB_2_11 	 pm:cp_Cap_02_1 	 28.330506 	 7.238968
1 	 pm:cp_UTB_1_2 	 pm:cp_Can_01_3 	 54.918516 	 6.687079
2 	 pm:cp_UTB_2_3 	 pm:cp_Can_02_1 	 46.953476 	 22.129198
2 	 pm:cp_UTB_2_12 	 pm:cp_Cap_02_3 	 38.718792 	 11.995456
3 	 pm:cp_UTB_3_3 	 pm:cp_Can_03_1 	 45.143859 	 22.681389
1 	 pm:cp_UTB_1_12 	 pm:cp_Cap_01_3 	 54.803467 	 6.841968
1 	 pm:cp_UTB_1_3 	 pm:cp_Can_01_1 	 72.935231 	 2.113000
3 	 pm:cp_UTB_3_11 	 pm:cp_Cap_03_1 	 44.997162 	 27.092615
3 	 pm:cp_UTB_3_4 	 pm:cp_Can_03_3 	 72.393058 	 23.967389
3 	 pm:cp_UTB_3_12 	 pm:cp_Cap_03_3 	 105.190201 	 37.405379
4 	 pm:cp_UTB_4_13 	 pm:cp_Cap_04_1 	 34.920569 	 9.913968
4 	 pm:cp_UTB_4_6 	 pm:cp_Can_04_3 	 44.351482 	 7.582458
2 	 pm:cp_UTB_2_6 	 pm:cp_Can_02_3 	 38.181555 	 7.877078
4 	 pm:cp_UTB_4_5 	 pm:cp_Can_04_1 	 64.886203 	 17.417457
2 	 pm:cp_UTB_2_5 	 pm:cp_Can_02_1 	 47.409152 	 9.174000
1 	 pm:cp_UTB_1_5 	 pm:cp_Can_01_1 	 65.055710 	 7.786513
4 	 pm:cp_UTB_4_14 	 pm:cp_Cap_04_3 	 81.775395 	 29.576213
3 	 pm:cp_UTB_3_5 	 pm:cp_Can_03_1 	 76.883836 	 31.445389
1 	 pm:cp_UTB_1_14 	 pm:cp_Cap_01_3 	 86.529027 	 7.987889
1 	 pm:cp_UTB_1_6 	 pm:cp_Can_01_3 	 102.989786 	 8.055077
3 	 pm:cp_UTB_3_6 	 pm:cp_Can_03_3 	 79.760873 	 25.660389
1 	 pm:cp_UTB_1_13 	 pm:cp_Cap_01_1 	 113.940894 	 32.948987
3 	 pm:cp_UTB_3_14 	 pm:cp_Cap_03_3 	 92.633903 	 39.978379
2 	 pm:cp_UTB_2_13 	 pm:cp_Cap_02_1 	 117.450397 	 9.973968
3 	 pm:cp_UTB_3_13 	 pm:cp_Cap_03_1 	 111.089182 	 29.055615
4 	 pm:cp_UTB_4_8 	 pm:cp_Can_04_3 	 42.151668 	 7.402458
2 	 pm:cp_UTB_2_14 	 pm:cp_Cap_02_3 	 137.124638 	 15.579456
4 	 pm:cp_UTB_4_7 	 pm:cp_Can_04_1 	 42.114398 	 17.714457
4 	 pm:cp_UTB_4_15 	 pm:cp_Cap_04_1 	 53.900723 	 10.039968
2 	 pm:cp_UTB_2_8 	 pm:cp_Can_02_3 	 38.506008 	 8.546076
1 	 pm:cp_UTB_1_15 	 pm:cp_Cap_01_1 	 62.123686 	 33.288986
2 	 pm:cp_UTB_2_15 	 pm:cp_Cap_02_1 	 44.153291 	 10.396968
1 	 pm:cp_UTB_1_8 	 pm:cp_Can_01_3 	 79.624094 	 8.739077
4 	 pm:cp_UTB_4_16 	 pm:cp_Cap_04_3 	 92.176764 	 29.897213
3 	 pm:cp_UTB_3_7 	 pm:cp_Can_03_1 	 71.836251 	 31.339389
3 	 pm:cp_UTB_3_8 	 pm:cp_Can_03_3 	 64.933041 	 25.569389
1 	 pm:cp_UTB_1_7 	 pm:cp_Can_01_1 	 95.780411 	 15.072513
1 	 pm:cp_UTB_1_16 	 pm:cp_Cap_01_3 	 101.044708 	 39.994988
3 	 pm:cp_UTB_3_16 	 pm:cp_Cap_03_3 	 94.778703 	 39.989379
2 	 pm:cp_UTB_2_16 	 pm:cp_Cap_02_3 	 104.932011 	 15.185456
2 	 pm:cp_UTB_2_7 	 pm:cp_Can_02_1 	 119.301515 	 27.871196
3 	 pm:cp_UTB_3_15 	 pm:cp_Cap_03_1 	 106.776744 	 29.574615
4 	 pm:cp_UTB_4_9 	 pm:cp_Cap_04_1 	 31.928827 	 5.900968
1 	 pm:cp_UTB_1_1 	 pm:cp_Can_01_1 	 23.664372 	 1.503000
4 	 pm:cp_UTB_4_2 	 pm:cp_Can_04_3 	 39.827332 	 9.941458
1 	 pm:cp_UTB_1_4 	 pm:cp_Can_01_3 	 32.301199 	 6.746079
4 	 pm:cp_UTB_4_1 	 pm:cp_Can_04_1 	 43.477698 	 14.913457
2 	 pm:cp_UTB_2_2 	 pm:cp_Can_02_3 	 27.248265 	 6.593078
2 	 pm:cp_UTB_2_1 	 pm:cp_Can_02_1 	 29.292167 	 8.904998
1 	 pm:cp_UTB_1_9 	 pm:cp_Cap_01_1 	 53.637794 	 4.015969
2 	 pm:cp_UTB_2_10 	 pm:cp_Cap_02_3 	 42.193309 	 11.785456
3 	 pm:cp_UTB_3_1 	 pm:cp_Can_03_1 	 52.282473 	 22.539389
3 	 pm:cp_UTB_3_9 	 pm:cp_Cap_03_1 	 42.988010 	 26.504615
4 	 pm:cp_UTB_4_10 	 pm:cp_Cap_04_3 	 84.953153 	 27.551213
2 	 pm:cp_UTB_2_9 	 pm:cp_Cap_02_1 	 55.521715 	 6.870968
1 	 pm:cp_UTB_1_10 	 pm:cp_Cap_01_3 	 84.029234 	 6.707968
3 	 pm:cp_UTB_3_2 	 pm:cp_Can_03_3 	 81.095839 	 24.021389
3 	 pm:cp_UTB_3_10 	 pm:cp_Cap_03_3 	 105.270377 	 37.276379
4 	 pm:cp_UTB_4_11 	 pm:cp_Cap_04_1 	 26.888586 	 6.431968
1 	 pm:cp_UTB_1_3 	 pm:cp_Can_01_1 	 21.635596 	 2.113000
1 	 pm:cp_UTB_1_11 	 pm:cp_Cap_01_1 	 31.791118 	 3.611969
4 	 pm:cp_UTB_4_12 	 pm:cp_Cap_04_3 	 47.216051 	 27.742213
4 	 pm:cp_UTB_4_4 	 pm:cp_Can_04_3 	 49.537383 	 9.790458
2 	 pm:cp_UTB_2_4 	 pm:cp_Can_02_3 	 35.637900 	 6.701076
2 	 pm:cp_UTB_2_11 	 pm:cp_Cap_02_1 	 28.995073 	 7.238968
2 	 pm:cp_UTB_2_12 	 pm:cp_Cap_02_3 	 30.610761 	 11.995456
4 	 pm:cp_UTB_4_3 	 pm:cp_Can_04_1 	 65.900061 	 15.094457
2 	 pm:cp_UTB_2_3 	 pm:cp_Can_02_1 	 52.601884 	 22.129198
1 	 pm:cp_UTB_1_2 	 pm:cp_Can_01_3 	 70.419811 	 6.687079
3 	 pm:cp_UTB_3_3 	 pm:cp_Can_03_1 	 52.008669 	 22.681389
1 	 pm:cp_UTB_1_12 	 pm:cp_Cap_01_3 	 88.806267 	 6.841968
3 	 pm:cp_UTB_3_12 	 pm:cp_Cap_03_3 	 72.927168 	 37.405379
3 	 pm:cp_UTB_3_4 	 pm:cp_Can_03_3 	 80.174789 	 23.967389
3 	 pm:cp_UTB_3_11 	 pm:cp_Cap_03_1 	 97.961102 	 27.092615
4 	 pm:cp_UTB_4_13 	 pm:cp_Cap_04_1 	 30.941653 	 9.913968
4 	 pm:cp_UTB_4_6 	 pm:cp_Can_04_3 	 44.316790 	 7.582458
4 	 pm:cp_UTB_4_5 	 pm:cp_Can_04_1 	 44.308724 	 17.417457
2 	 pm:cp_UTB_2_5 	 pm:cp_Can_02_1 	 25.486220 	 9.174000
1 	 pm:cp_UTB_1_5 	 pm:cp_Can_01_1 	 57.739510 	 7.786513
4 	 pm:cp_UTB_4_14 	 pm:cp_Cap_04_3 	 88.242412 	 29.576213
3 	 pm:cp_UTB_3_13 	 pm:cp_Cap_03_1 	 52.939762 	 29.055615
3 	 pm:cp_UTB_3_6 	 pm:cp_Can_03_3 	 57.750854 	 25.660389
